Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. SK Khanna,Ophthalmologist,"MBBS, MS - Ophthalmology",48 Years Experience Overall  (42 years as specialist),"Patel Nagar West, Delhi",Delhi,98%,(125 votes),₹ 800 fee
Dr. Surya Kant Jha,Ophthalmologist,"MS - Ophthalmology, MBBS",19 Years Experience Overall  (13 years as specialist),"Malviya Nagar, Delhi",Delhi,98%,(125 votes),₹ 600 fee
Dr. Ashiwini Seth,Ophthalmologist,"MBBS, MS - Ophthalmology",39 Years Experience Overall  (34 years as specialist),"Karol Bagh, Delhi",Delhi,98%,(125 votes),₹ 750 fee
Dr. Ashu Agarwal,Ophthalmologist,"MBBS, MS - Ophthalmology",32 Years Experience Overall  (26 years as specialist),"Sarita Vihar, Delhi",Delhi,98%,(125 votes),₹ 1500 fee
Dr. Vivek Garg,Ophthalmologist,"MBBS, DOMS",18 Years Experience Overall  (15 years as specialist),"Pusa Road, Delhi",Delhi,98%,(125 votes),₹ 1000 fee
Dr. Smriti Goel,Ophthalmologist,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",28 Years Experience Overall  (23 years as specialist),"Saket, Delhi",Delhi,98%,(125 votes),₹ 1000 fee
Dr. Varshini Shanker,Ophthalmologist,"MBBS, DNB - Ophthalmology",21 Years Experience Overall  (12 years as specialist),"Neb Sarai, Delhi",Delhi,96%,(56 votes),₹ 1000 fee
Dr. Manav Sachdev,Ophthalmologist,"DNB - Ophthalmology, MBBS, MS - Ophthalmology",17 Years Experience Overall  (12 years as specialist),"Dwarka Sector 23, Delhi",Delhi,96%,(56 votes),₹ 600 fee
Dr. Neha Shukla,Ophthalmologist,"MBBS, DOMS",17 Years Experience Overall  (13 years as specialist),"Vasant Kunj, Delhi",Delhi,98%,(64 votes),₹ 700 fee
Dr. Kanika Chhabra,Ophthalmologist,"MBBS, MS - Ophthalmology",12 Years Experience Overall  (5 years as specialist),"Patel Nagar West, Delhi",Delhi,98%,(64 votes),₹ 600 fee
Dr. Vaibhav Khanna,Ophthalmologist,"MBBS, DO, DNB - Ophthalmology",8 Years Experience Overall  (7 years as specialist),"Patel Nagar West, Delhi",Delhi,98%,(64 votes),₹ 600 fee
Dr. Charu Mithal,Ophthalmologist,"MBBS, MS - Ophthalmology",22 Years Experience Overall  (18 years as specialist),"Saket, Delhi",Delhi,82%,(11 votes),₹ 1000 fee
Dr. Pooja Mehta,Ophthalmologist,"MBBS, DNB - Ophthalmology",19 Years Experience Overall  (12 years as specialist),"East Of Kailash, Delhi",Delhi,98%,(52 votes),₹ 1000 fee
Dr. Puneet Jain,Ophthalmologist,MD - Ophthalmology,12 Years Experience Overall  (7 years as specialist),"Patparganj, Delhi",Delhi,100%,(18 votes),₹ 800 fee
Dr. Deepa Ekbote,Ophthalmologist,"MBBS, MS - Ophthalmology",26 Years Experience Overall  (20 years as specialist),"Nehru Place, Delhi",Delhi,92%,(13 votes),₹ 1000 fee
Dr. Meetu Vohra,Ophthalmologist,"MBBS, DNB - Ophthalmology",21 Years Experience Overall,"Shalimar Bagh, Delhi",Delhi,92%,(13 votes),₹ 1000 fee
Dr. Uma Mallaiah,Ophthalmologist,"MBBS, DO",29 Years Experience Overall  (24 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,92%,(13 votes),₹ 1500 fee
Dr. Nidhi Gupta,Ophthalmologist,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",22 Years Experience Overall  (19 years as specialist),"Nirman Vihar, Delhi",Delhi,92%,(13 votes),₹ 800 fee
Dr. Abhas Kumar Sinha,Ophthalmologist,"MBBS, MS - Ophthalmology",22 Years Experience Overall  (21 years as specialist),"Sarita Vihar, Delhi",Delhi,92%,(13 votes),₹ 600 fee
Dr. Rituraj Baruah,Ophthalmologist,"MBBS, MS - Ophthalmology",25 Years Experience Overall  (19 years as specialist),"Saket, Delhi",Delhi,92%,(13 votes),₹ 1000 fee
Dr. Anshu Gupta,Ophthalmologist,"MBBS, DO",19 Years Experience Overall,"Saket, Delhi",Delhi,92%,(13 votes),₹ 1000 fee
Dr. Vishal Maniar,Ophthalmologist,"MBBS, DNB - Ophthalmology",17 Years Experience Overall  (13 years as specialist),"Dadar West, Mumbai",Mumbai,92%,(13 votes),₹ 1000 fee
Dr. Saumil Sheth,Ophthalmologist,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, FCPS- Ophthalmology, DOMS",23 Years Experience Overall  (17 years as specialist),"Jogeshwari West, Mumbai",Mumbai,97%,(59 votes),₹ 499 fee
Dr. Sachin V Shah,Ophthalmologist,"MBBS, MS - Ophthalmology",24 Years Experience Overall,"Mulund East, Mumbai",Mumbai,80%,(25 votes),₹ 799 fee
Dr. Bulchandani Santosh Kumar Kamal,Ophthalmologist,"MBBS, DO, DOMS, DNB - Ophthalmology",23 Years Experience Overall,"Bandra West, Mumbai",Mumbai,80%,(25 votes),₹ 299 fee
Dr. Pranay Kapadia,Ophthalmologist,"MS - Ophthalmology, MBBS",24 Years Experience Overall  (23 years as specialist),"Bandra West, Mumbai",Mumbai,100%,(27 votes),₹ 799 fee
Dr. Prachi Parmar,Ophthalmologist,"DO, MBBS",13 Years Experience Overall  (10 years as specialist),"Ghatkopar, Mumbai",Mumbai,100%,(35 votes),₹ 499 fee
Dr. Bhavesh Gohil,Ophthalmologist,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, DOMS",23 Years Experience Overall  (16 years as specialist),"Wadala, Mumbai",Mumbai,99%,(363 votes),₹ 600 fee
Dr. Mikeen Shah,Ophthalmologist,"MBBS, DNB - Ophthalmology",14 Years Experience Overall  (8 years as specialist),"Andheri East, Mumbai",Mumbai,95%,(22 votes),₹ 600 fee
Dr. Devanshi Shah,Ophthalmologist,"MS - Ophthalmology, DNB - Ophthalmology, MBBS, Fellow of the Royal College of Ophthalmologists of UK (FRCOphth. UK)",12 Years Experience Overall  (8 years as specialist),"Ghatkopar East, Mumbai",Mumbai,99%,(68 votes),₹ 1000 fee
Dr. Pratima S  Wagh,Ophthalmologist,"MBBS, DOMS",28 Years Experience Overall  (23 years as specialist),"Kandivali, Mumbai",Mumbai,100%,(31 votes),₹ 600 fee
Dr. Rishika Chauhan,Ophthalmologist,"MBBS, MS - Ophthalmology",14 Years Experience Overall  (11 years as specialist),"Ghatkopar West, Mumbai",Mumbai,100%,(276 votes),₹ 1500 fee
Dr. Minali Goyal,Ophthalmologist,"MS - Ophthalmology, MBBS",36 Years Experience Overall  (35 years as specialist),"Worli, Mumbai",Mumbai,96%,(91 votes),₹ 1000 fee
Dr. P Suresh,Ophthalmologist,"MBBS, MS - Ophthalmology",35 Years Experience Overall  (30 years as specialist),"Mulund West, Mumbai",Mumbai,100%,(29 votes),₹ 1200 fee
Dr. Girija Suresh,Ophthalmologist,"MBBS, DOMS, FRCS - General Surgery",24 Years Experience Overall,"Mulund West, Mumbai",Mumbai,100%,(27 votes),₹ 1200 fee
Dr. Anurag Agarwal,Ophthalmologist,"MBBS, MS - Ophthalmology",24 Years Experience Overall  (19 years as specialist),"Goregaon West, Mumbai",Mumbai,98%,(244 votes),₹ 700 fee
Dr. Anand Subramanyam,Ophthalmologist,"MBBS, MS - Ophthalmology",26 Years Experience Overall  (22 years as specialist),"Mulund West, Mumbai",Mumbai,98%,(244 votes),₹ 1200 fee
Dr. Sanjana.A,Ophthalmologist,"MBBS, MS - Ophthalmology",26 Years Experience Overall  (20 years as specialist),"Powai, Mumbai",Mumbai,100%,(32 votes),₹ 1100 fee
Dr. Ritu Shah,Ophthalmologist,"MD - Ophthalmology, MBBS",12 Years Experience Overall  (7 years as specialist),"Andheri East, Mumbai",Mumbai,100%,(32 votes),₹ 1000 fee
Dr. Pavitra Shanbhag Bhat,Ophthalmologist,"FCPS- Ophthalmology, FRCS - General Surgery, DNB - Ophthalmology, FICOI, DOMS, MBBS",21 Years Experience Overall  (18 years as specialist),"Powai, Mumbai",Mumbai,100%,(54 votes),₹ 1100 fee
Dr. A. K. Tandon,Ophthalmologist,"MBBS, MS - Ophthalmology",38 Years Experience Overall  (34 years as specialist),"Andheri West, Mumbai",Mumbai,98%,(762 votes),₹ 1000 fee
Dr. Seema Behl,Ophthalmologist,"MBBS, MS - Ophthalmology",32 Years Experience Overall  (30 years as specialist),"Andheri East, Mumbai",Mumbai,94%,(33 votes),₹ 800 fee
Dr. Pallavi Bipte,Ophthalmologist,"MBBS, MS - Ophthalmology",13 Years Experience Overall,"Chembur, Mumbai",Mumbai,94%,(33 votes),₹ 1200 fee
Dr. Janaki Kodkani,Ophthalmologist,"MBBS, MS - Ophthalmology, DOMS, FCPS- Ophthalmology",27 Years Experience Overall  (25 years as specialist),"Bandra West, Mumbai",Mumbai,92%,(36 votes),₹ 1000 fee
Dr. Pooja Ghodke,Ophthalmologist,"MBBS, MS - Ophthalmology",13 Years Experience Overall  (8 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(212 votes),₹ 600 fee
Dr. Rasshmi Malhotra,Ophthalmologist,"MBBS, MS - Ophthalmology",26 Years Experience Overall  (25 years as specialist),"Parel, Mumbai",Mumbai,99%,(175 votes),₹ 1200 fee
Dr. Nikhil Nasta,Ophthalmologist,"MBBS, DNB - Ophthalmology, MS - Ophthalmology",22 Years Experience Overall  (17 years as specialist),"Dadar East, Mumbai",Mumbai,98%,(994 votes),₹ 1500 fee
Dr. Vinit Mahendra Shah,Ophthalmologist,"MBBS, MD - Ophthalmology",18 Years Experience Overall  (15 years as specialist),"Mulund West, Mumbai",Mumbai,98%,(1288 votes),₹ 600 fee
Dr. Rushabh Shah,Ophthalmologist,"MBBS, DNB - Ophthalmology",17 Years Experience Overall  (11 years as specialist),"Girgaon, Mumbai",Mumbai,96%,(54 votes),₹ 1000 fee
Dr. Rajesh Mishra,Ophthalmologist,"MBBS, MS - Ophthalmology",17 Years Experience Overall  (13 years as specialist),"Matunga East, Mumbai",Mumbai,100%,(29 votes),₹ 1500 fee
Dr. Nita A Shah,Ophthalmologist,"MBBS, MS - Ophthalmology",38 Years Experience Overall  (37 years as specialist),"Chembur East, Mumbai",Mumbai,89%,(104 votes),₹ 800 fee
Dr. Maithil Thakkar,Ophthalmologist,"MBBS, DNB - Ophthalmology",15 Years Experience Overall  (10 years as specialist),"Chembur West, Mumbai",Mumbai,99%,(67 votes),₹ 500 fee
Dr. Shivani Nirav Agrawat,Ophthalmologist,"DO, MBBS",15 Years Experience Overall  (13 years as specialist),"Borivali East, Mumbai",Mumbai,100%,(105 votes),₹ 600 fee
Dr. Pragnya Rathod,Ophthalmologist,"MBBS, DNB - Ophthalmology",13 Years Experience Overall  (9 years as specialist),"Chembur, Mumbai",Mumbai,97%,(30 votes),₹ 1000 fee
Dr. Preeti Patil,Ophthalmologist,"DOMS, MBBS",28 Years Experience Overall  (25 years as specialist),"Bandra West, Mumbai",Mumbai,100%,(72 votes),₹ 1000 fee
Dr. Shalomith Uppapalli,Ophthalmologist,"DNB - Ophthalmology, MBBS",15 Years Experience Overall  (8 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(169 votes),₹ 1000 fee
Dr. Lubhani Jain,Ophthalmologist,"MBBS, MS - Ophthalmology",11 Years Experience Overall  (7 years as specialist),"Ghatkopar East, Mumbai",Mumbai,100%,(24 votes),₹ 800 fee
Dr. S.Natarajan,Ophthalmologist,"MBBS, DO",39 Years Experience Overall  (38 years as specialist),"Wadala, Mumbai",Mumbai,64%,(22 votes),₹ 5000 fee
Dr. Chandni Kotak,Ophthalmologist,"DNB - Ophthalmology, FAICO (Fellow of All India Collegium of Ophthalmology), MNAMS - Ophthalmology, MBBS",12 Years Experience Overall,"Malabar Hill, Mumbai",Mumbai,100%,(24 votes),₹ 1200 fee
Dr. Sunil Morekar,Ophthalmologist,"MBBS, MS - Ophthalmology",25 Years Experience Overall  (24 years as specialist),"Mahim, Mumbai",Mumbai,100%,(24 votes),₹ 1300 fee
Dr. Aayush Tandon,Ophthalmologist,"MBBS, MS - Ophthalmology",11 Years Experience Overall  (4 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(100 votes),₹ 1000 fee
Dr. Bhushan Ghodke,Ophthalmologist,"MS - Ophthalmology, MBBS",15 Years Experience Overall  (9 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(405 votes),₹ 600 fee
Dr. Kalpesh Shah,Ophthalmologist,"MBBS, MS - Ophthalmology",21 Years Experience Overall  (19 years as specialist),"Ghatkopar East, Mumbai",Mumbai,100%,(405 votes),₹ 1000 fee
Dr. Kavita Rao,Ophthalmologist,"MBBS, DNB - Ophthalmology, DOMS",27 Years Experience Overall  (23 years as specialist),"Wadala, Mumbai",Mumbai,100%,(405 votes),₹ 1400 fee
Dr. Karishma Bhate-Chavan,Ophthalmologist,"MBBS, DNB - Ophthalmology",12 Years Experience Overall  (10 years as specialist),"Chembur East, Mumbai",Mumbai,100%,(405 votes),₹ 1000 fee
Dr. Afiya Kachru,Ophthalmologist,"MS - Ophthalmology, MBBS",8 Years Experience Overall,"Andheri East, Mumbai",Mumbai,100%,(405 votes),₹ 600 fee
Dr. Ashvinikumar Dound,Ophthalmologist,"MS - Ophthalmology, MBBS",13 Years Experience Overall  (9 years as specialist),"Sion West, Mumbai",Mumbai,100%,(405 votes),₹ 700 fee
Dr. Anshumali Mishra,Ophthalmologist,"DOMS, MBBS",6 Years Experience Overall,"Malad West, Mumbai",Mumbai,100%,(405 votes),₹ 600 fee
Dr. Prashant Bhagat,Ophthalmologist,"MBBS, DO",25 Years Experience Overall  (22 years as specialist),"Malad West, Mumbai",Mumbai,100%,(405 votes),₹ 1000 fee
Dr. Sejal Khanolkar,Ophthalmologist,"MBBS, DOMS",21 Years Experience Overall  (17 years as specialist),"Malad West, Mumbai",Mumbai,100%,(405 votes),₹ 1000 fee
Dr. Jaydeep A Walinjkar,Ophthalmologist,"MBBS, DNB - Ophthalmology",10 Years Experience Overall,"Wadala, Mumbai",Mumbai,100%,(405 votes),₹ 1400 fee
Dr. Gouravi Pandit,Ophthalmologist,"MBBS, MS - Ophthalmology",4 Years Experience Overall,"Malad West, Mumbai",Mumbai,100%,(405 votes),₹ 600 fee
Dr. Sameer Sawant,Ophthalmologist,"MBBS, MS - Ophthalmology",22 Years Experience Overall  (17 years as specialist),"Santacruz East, Mumbai",Mumbai,99%,(125 votes),₹ 850 fee
Dr. Chen Lanin Choun Min,Ophthalmologist,"MBBS, MS - Ophthalmology",10 Years Experience Overall  (5 years as specialist),"Chembur East, Mumbai",Mumbai,99%,(125 votes),₹ 800 fee
Dr. Dhawal Haria,Ophthalmologist,"MBBS, DNB - Ophthalmology",15 Years Experience Overall  (8 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(299 votes),₹ 400 fee
Dr. Jatin Ashar,Ophthalmologist,"MBBS, MD - Ophthalmology, DNB - Ophthalmology, FAICO (Fellow of All India Collegium of Ophthalmology)",14 Years Experience Overall  (13 years as specialist),"Ghatkopar East, Mumbai",Mumbai,96%,(1455 votes),₹ 1000 fee
Dr. Susheel Deshmukh,Ophthalmologist,"MBBS, MS - Ophthalmology",19 Years Experience Overall  (12 years as specialist),"Goregaon East, Mumbai",Mumbai,97%,(61 votes),₹ 500 fee
Dr. Jenin Patel,Ophthalmologist,"MBBS, MS - Ophthalmology",25 Years Experience Overall  (18 years as specialist),"Malad West, Mumbai",Mumbai,95%,(371 votes),₹ 800 fee
Dr. Priti H Nirmal,Ophthalmologist,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",10 Years Experience Overall  (5 years as specialist),"Malad West, Mumbai",Mumbai,100%,(12 votes),₹ 500 fee
Dr. Partho Bakshi,Ophthalmologist,"MBBS, DOMS, DNB - Ophthalmology",19 Years Experience Overall  (15 years as specialist),"Chembur, Mumbai",Mumbai,100%,(31 votes),₹ 1200 fee
Dr. Vidhan C Doshi,Ophthalmologist,"MBBS, MS - Ophthalmology",13 Years Experience Overall  (8 years as specialist),"Andheri East, Mumbai",Mumbai,99%,(272 votes),₹ 800 fee
Dr. Sanyogita Y. Vichare,Ophthalmologist,"MBBS, DOMS, FCPS- Ophthalmology, DNB - Ophthalmology",17 Years Experience Overall,"Dadar, Mumbai",Mumbai,98%,(282 votes),₹ 600 fee
Dr. Manish Shyamkul,Ophthalmologist,"MBBS, MS - Ophthalmology",17 Years Experience Overall  (15 years as specialist),"Goregaon, Mumbai",Mumbai,94%,(16 votes),₹ 700 fee
Dr. Aasif  Yusuf Virani,Ophthalmologist,"MS - Ophthalmology, FRCS - General Surgery, DOMS",16 Years Experience Overall  (15 years as specialist),"Mulund West, Mumbai",Mumbai,94%,(16 votes),₹ 1200 fee
Dr. Nimesh Mehta,Ophthalmologist,MS - Ophthalmology,28 Years Experience Overall  (27 years as specialist),"Borivali West, Mumbai",Mumbai,95%,(832 votes),₹ 850 fee
Dr. Mauli Potdar Shah,Ophthalmologist,"MBBS, MS - Ophthalmology, DO",24 Years Experience Overall  (23 years as specialist),"Kandivali East, Mumbai",Mumbai,98%,(40 votes),₹ 800 fee
Dr. Gargi Merchant,Ophthalmologist,"MS - Ophthalmology, FCPS- Ophthalmology",12 Years Experience Overall  (11 years as specialist),"Santacruz West, Mumbai",Mumbai,98%,(40 votes),₹ 1200 fee
Dr. Verdith Hegde,Ophthalmologist,"MBBS, MS - Ophthalmology",17 Years Experience Overall  (10 years as specialist),"Bhandup, Mumbai",Mumbai,97%,(174 votes),₹ 500 fee
Dr. Alpa Jain,Ophthalmologist,"MBBS, MS - Ophthalmology",29 Years Experience Overall  (24 years as specialist),"Andheri, Mumbai",Mumbai,99%,(245 votes),₹ 600 fee
Dr. Astha Jain,Ophthalmologist,"MBBS, MS - Ophthalmology",13 Years Experience Overall  (9 years as specialist),"Chembur, Mumbai",Mumbai,99%,(245 votes),₹ 1000 fee
Dr. Sunita Mohan,Ophthalmologist,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",14 Years Experience Overall  (13 years as specialist),"Chembur, Mumbai",Mumbai,99%,(245 votes),₹ 1000 fee
Dr. Himanshu Mehta,Ophthalmologist,"MBBS, DOMS",40 Years Experience Overall  (36 years as specialist),"Juhu, Mumbai",Mumbai,92%,(528 votes),₹ 1200 fee
Dr. Bakar Ali Kadiwala,Ophthalmologist,"MBBS, DNB - Ophthalmology",20 Years Experience Overall  (11 years as specialist),"Tardeo, Mumbai",Mumbai,92%,(528 votes),₹ 1500 fee
Dr. Darshana Gadgil,Ophthalmologist,"MBBS, DO, DNB - Ophthalmology",23 Years Experience Overall  (19 years as specialist),"Andheri East, Mumbai",Mumbai,99%,(692 votes),₹ 900 fee
Dr. Shounak Parekh,Ophthalmologist,"MS - Ophthalmology, FCPS- Ophthalmology, MBBS, DNB - Ophthalmology",28 Years Experience Overall  (23 years as specialist),"Bandra West, Mumbai",Mumbai,97%,(723 votes),₹ 1500 fee
Dr. Chinmaya Sahu,Ophthalmologist,"MBBS, MS - Ophthalmology, DOMS",20 Years Experience Overall  (14 years as specialist),"Malad West, Mumbai",Mumbai,99%,(1301 votes),₹ 1000 fee
Dr. Shradha Goel,Ophthalmologist,"MS - Ophthalmology, MBBS",21 Years Experience Overall  (17 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(651 votes),₹ 1200 fee
Dr. Ashish Doshi,Ophthalmologist,"MBBS, MS - Ophthalmology",24 Years Experience Overall  (18 years as specialist),"Santacruz West, Mumbai",Mumbai,99%,(651 votes),₹ 1200 fee
Dr. Neha Dholakia,Ophthalmologist,"DNB - Ophthalmology, DOMS, MBBS",26 Years Experience Overall  (24 years as specialist),"Nana Chowk, Mumbai",Mumbai,100%,(311 votes),₹ 1000 fee
Dr. Swapnesh  Sawant,Ophthalmologist,"MBBS, MS - Ophthalmology, FRCS - General Surgery, FAICO (Fellow of All India Collegium of Ophthalmology)",17 Years Experience Overall  (14 years as specialist),"Dadar, Mumbai",Mumbai,96%,(49 votes),₹ 1000 fee
Dr. Sanjeev Upadhyaya,Ophthalmologist,"MBBS, MS - Ophthalmology",24 Years Experience Overall  (19 years as specialist),"Marine Drive, Mumbai",Mumbai,100%,(34 votes),₹ 2500 fee
Dr. Kshitij Parekh,Ophthalmologist,"MBBS, MS - Ophthalmology",10 Years Experience Overall  (5 years as specialist),"Vikhroli, Mumbai",Mumbai,96%,(28 votes),₹ 500 fee
Dr. Prathmesh Mehta,Ophthalmologist,"MBBS, DNB - Ophthalmology",16 Years Experience Overall  (13 years as specialist),"Andheri West, Mumbai",Mumbai,98%,(50 votes),₹ 650 fee
Dr. Indeevar Vimal Mishra,Ophthalmologist,DNB - Ophthalmology,10 Years Experience Overall  (7 years as specialist),"Bhandup West, Mumbai",Mumbai,98%,(59 votes),₹ 600 fee
Dr. Hemang D. Koppikar,Ophthalmologist,"MBBS, MS - Ophthalmology",41 Years Experience Overall  (35 years as specialist),"Mahim, Mumbai",Mumbai,98%,(59 votes),₹ 1300 fee
Dr. Dhanashree Mane Dhabalia,Ophthalmologist,"MBBS, DNB - Ophthalmology",15 Years Experience Overall  (10 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(41 votes),₹ 600 fee
Dr. Madhavi Jeste,Ophthalmologist,"MBBS, MS - Ophthalmology",35 Years Experience Overall  (31 years as specialist),"Mahim, Mumbai",Mumbai,100%,(41 votes),₹ 1300 fee
Dr. Gagan J Singh,Ophthalmologist,"MBBS, MS - Ophthalmology",34 Years Experience Overall  (31 years as specialist),"Mahim, Mumbai",Mumbai,100%,(41 votes),₹ 1300 fee
Dr. Hasanain Shikari,Ophthalmologist,"MBBS, DNB - Ophthalmology",19 Years Experience Overall  (12 years as specialist),"Opera House, Mumbai",Mumbai,99%,(116 votes),₹ 1500 fee
Dr. Smita Gavade,Ophthalmologist,"MBBS, DNB - Ophthalmology",15 Years Experience Overall  (7 years as specialist),"Chembur East, Mumbai",Mumbai,99%,(116 votes),₹ 800 fee
Dr. Akshat Shah,Ophthalmologist,"DNB - Ophthalmology, MBBS",13 Years Experience Overall  (6 years as specialist),"Mulund West, Mumbai",Mumbai,99%,(116 votes),₹ 800 fee
Dr. Pramila Das Shah,Ophthalmologist,"MBBS, DO",12 Years Experience Overall  (8 years as specialist),"Ghatkopar, Mumbai",Mumbai,100%,(17 votes),₹ 1000 fee
Dr. Charmy Dedhiya,Ophthalmologist,"MBBS, DNB - Ophthalmology",15 Years Experience Overall  (8 years as specialist),"Chembur East, Mumbai",Mumbai,100%,(17 votes),₹ 800 fee
Dr. Paritosh A Kamdar,Ophthalmologist,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",35 Years Experience Overall  (31 years as specialist),"Mahim, Mumbai",Mumbai,100%,(17 votes),₹ 1800 fee
Dr. Mihir Trivedi,Ophthalmologist,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, FAICO (Fellow of All India Collegium of Ophthalmology)",11 Years Experience Overall  (7 years as specialist),"Malad West, Mumbai",Mumbai,100%,(17 votes),₹ 1000 fee
Dr. Ridhika Jhunjhunwala,Ophthalmologist,"MS - Ophthalmology, MBBS",9 Years Experience Overall  (4 years as specialist),"Andheri East, Mumbai",Mumbai,100%,(17 votes),₹ 800 fee
Dr. Gunjan Rathi,Ophthalmologist,"MS - Ophthalmology, MBBS",13 Years Experience Overall  (5 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(17 votes),₹ 350 fee
Dr. Nita Shanbhag,Ophthalmologist,"MBBS, MS - Ophthalmology",34 Years Experience Overall  (29 years as specialist),"Chembur East, Mumbai",Mumbai,100%,(17 votes),₹ 800 fee
Dr. Eesha N Gokhale,Ophthalmologist,"MBBS, MS - Ophthalmology",11 Years Experience Overall  (7 years as specialist),"Goregaon West, Mumbai",Mumbai,100%,(17 votes),₹ 700 fee
Dr. Yogesh Jain,Ophthalmologist,"MBBS, DNB - Ophthalmology",22 Years Experience Overall  (12 years as specialist),"Mahim, Mumbai",Mumbai,100%,(17 votes),₹ 1300 fee
Dr. Nitesh Agrawal,Ophthalmologist,"MBBS, MS - Ophthalmology",15 Years Experience Overall  (8 years as specialist),"Vileparle West, Mumbai",Mumbai,100%,(17 votes),₹ 1000 fee
Dr. Mitali Khodani,Ophthalmologist,"MBBS, MS - Ophthalmology",11 Years Experience Overall  (7 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(17 votes),₹ 1000 fee
Dr. Roshani Desai,Ophthalmologist,"MBBS, DNB - Ophthalmology",16 Years Experience Overall  (10 years as specialist),"Malad West, Mumbai",Mumbai,100%,(17 votes),₹ 1000 fee
Dr. Haresh Asnani,Ophthalmologist,"MBBS, MS - Ophthalmology",37 Years Experience Overall  (34 years as specialist),"Chembur East, Mumbai",Mumbai,100%,(17 votes),₹ 800 fee
Dr. Nidhi Thaker,Ophthalmologist,"MBBS, DNB - Ophthalmology",13 Years Experience Overall  (5 years as specialist),"Goregaon West, Mumbai",Mumbai,100%,(17 votes),₹ 700 fee
Dr. Sunita Meena,Ophthalmologist,"MBBS, MS - Ophthalmology",14 Years Experience Overall  (9 years as specialist),"Chembur, Mumbai",Mumbai,100%,(17 votes),₹ 1000 fee
Dr. Prashant M Koranmath,Ophthalmologist,"MS - Ophthalmology, MD - Physician",9 Years Experience Overall  (4 years as specialist),"Malad West, Mumbai",Mumbai,100%,(17 votes),₹ 1200 fee
Dr. Mitesh Jain,Ophthalmologist,"MBBS, DNB - Ophthalmology",19 Years Experience Overall  (11 years as specialist),"Chembur East, Mumbai",Mumbai,100%,(17 votes),₹ 800 fee
