Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Anupam Bhargava,Urologist,"MBBS, Diploma in Urology",34 Years Experience Overall,"Saket, Delhi",Delhi,67%,(39 votes),₹ 2200 fee
Dr. Vijay Kumar,Urologist,"MBBS, MS - General Surgery, DNB - General Surgery, DNB - Urology/Genito - Urinary Surgery",31 Years Experience Overall  (23 years as specialist),"Saket, Delhi",Delhi,67%,(39 votes),₹ 1800 fee
Dr. Paras Singhal,Urologist,"MBBS, MS - General Surgery, MCh - Urology",15 Years Experience Overall  (11 years as specialist),"Mayur Vihar Ph-I, Delhi",Delhi,67%,(39 votes),₹ 800 fee
Dr. Kunwara Vishal Singh,Urologist,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",10 Years Experience Overall  (1 year as specialist),"Safdarjung Enclave, Delhi",Delhi,67%,(39 votes),₹ 1200 fee
Dr. Ashutosh Kumar,Urologist,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",10 Years Experience Overall  (6 years as specialist),"Safdarjung Enclave, Delhi",Delhi,67%,(39 votes),₹ 1200 fee
Dr. Ankur Singhal,Urologist,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",5 Years Experience Overall  (1 year as specialist),"Nirman Vihar, Delhi",Delhi,67%,(39 votes),₹ 1000 fee
Dr. Samir Bagadia,Urologist,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",9 Years Experience Overall  (6 years as specialist),"Andheri West, Mumbai",Mumbai,93%,(14 votes),₹ 1000 fee
Dr. Mukesh Shah,Urologist,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",40 Years Experience Overall  (32 years as specialist),"Andheri West, Mumbai",Mumbai,90%,(21 votes),₹ 700 fee
Dr. Shrikant Badwe,Urologist,"MBBS, MS - General Surgery, MCh - Urology",45 Years Experience Overall  (41 years as specialist),"Goregaon West, Mumbai",Mumbai,91%,(243 votes),₹ 1500 fee
Dr. Ajaykumar R. Gajengi,Urologist,"MS - General Surgery, MCh - Urology, MBBS",19 Years Experience Overall  (7 years as specialist),"Borivali West, Mumbai",Mumbai,92%,(37 votes),₹ 1000 fee
Dr. Saket Sathe,Urologist,"MBBS, DNB - Urology/Genito - Urinary Surgery, DNB - General Surgery",12 Years Experience Overall  (6 years as specialist),"Kandivali West, Mumbai",Mumbai,96%,(28 votes),₹ 1000 fee
Dr. Ramesh Mahajan,Urologist,"MBBS, MS - General Surgery, MCh - Urology",28 Years Experience Overall  (25 years as specialist),"Mulund West, Mumbai",Mumbai,90%,(39 votes),₹ 2000 fee
Dr. Pankaj Maheshwari N,Urologist,"MBBS, DNB - General Surgery, MS - General Surgery, MCh - Urology",34 Years Experience Overall  (30 years as specialist),"Mulund West, Mumbai",Mumbai,89%,(18 votes),₹ 2000 fee
Dr. Nasreen Gite,Urologist,"MBBS, MS - General Surgery, MCh - Urology",9 Years Experience Overall  (8 years as specialist),"Chembur, Mumbai",Mumbai,89%,(18 votes),₹ 1200 fee
Dr. Pradeep Prabhakar Rao,Urologist,"MBBS, DNB - Urology/Genito - Urinary Surgery",33 Years Experience Overall  (21 years as specialist),"Parel, Mumbai",Mumbai,89%,(18 votes),₹ 1850 fee
Dr. Jitendra Jagtap,Urologist,"MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",14 Years Experience Overall  (10 years as specialist),"Parel, Mumbai",Mumbai,89%,(18 votes),₹ 1850 fee
Dr. Sayed Zaffar Karam,Urologist,"MBBS, DNB - General Surgery, MCh - Urology",12 Years Experience Overall  (2 years as specialist),"Chembur, Mumbai",Mumbai,89%,(18 votes),₹ 1200 fee
Dr. Swapnil Tople,Urologist,"DNB - Urology/Genito - Urinary Surgery, MBBS",15 Years Experience Overall  (7 years as specialist),"Wadala, Mumbai",Mumbai,89%,(18 votes),₹ 1500 fee
Dr. Suresh Kumar Bhagat,Urologist,"MBBS, MS - Urology, MCh - Urology",21 Years Experience Overall  (16 years as specialist),"Mahim, Mumbai",Mumbai,100%,(12 votes),₹ 1800 fee
Dr. Sachin Pahade,Urologist,"MBBS, DNB - General Surgery, DNB - Urology/Genito - Urinary Surgery",22 Years Experience Overall  (13 years as specialist),"Mahim, Mumbai",Mumbai,100%,(12 votes),₹ 2300 fee
Dr. Ravindra Hodarkar,Urologist,"MBBS, MS - General Surgery, MCh - Urology, DNB - Urology/Genito - Urinary Surgery",46 Years Experience Overall  (39 years as specialist),"Mahim, Mumbai",Mumbai,43%,(14 votes),₹ 2300 fee
Dr. Samir S Shirodkar,Urologist,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",29 Years Experience Overall  (17 years as specialist),"Mahim, Mumbai",Mumbai,43%,(14 votes),₹ 1800 fee
Dr. Prakash L Tejwani,Urologist,"MS - General Surgery, MBBS, MCh - Urology",19 Years Experience Overall  (10 years as specialist),"Mira Road, Mumbai",Mumbai,97%,(365 votes),₹ 1000 fee
Dr. Anand Utture,Urologist,"MCh - Urology/Genito-Urinary Surgery, DNB - Urology/Genito - Urinary Surgery, MBBS, FICS, MS - General Surgery",28 Years Experience Overall  (25 years as specialist),"Mahim, Mumbai",Mumbai,85%,(96 votes),₹ 2300 fee
Dr. Varun Sanjay Gunavanthe,Urologist,"MCh - Urology/Genito-Urinary Surgery, DNB - Urology/Genito - Urinary Surgery",9 Years Experience Overall  (8 years as specialist),"Santacruz West, Mumbai",Mumbai,85%,(96 votes),₹ 2200 fee
Dr. Anjali Bhosle,Urologist,"MBBS, MS - General Surgery, MCh - Urology, DNB - Urology/Genito - Urinary Surgery",28 Years Experience Overall  (23 years as specialist),"Mulund West, Mumbai",Mumbai,95%,(21 votes),₹ 2000 fee
Dr. Tarun Jain,Urologist,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",10 Years Experience Overall  (9 years as specialist),"Tardeo, Mumbai",Mumbai,95%,(21 votes),₹ 2000 fee
Dr. Mukund Andakar,Urologist,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",32 Years Experience Overall  (24 years as specialist),"Tardeo, Mumbai",Mumbai,95%,(21 votes),₹ 1500 fee
Dr. Prakash Chandra Shetty,Urologist,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",29 Years Experience Overall  (17 years as specialist),"Powai, Mumbai",Mumbai,77%,(22 votes),₹ 1700 fee
Dr. Abhinandan Sadalge,Urologist,"MBBS, MS - General Surgery, MCh - Urology",25 Years Experience Overall  (16 years as specialist),"Santacruz West, Mumbai",Mumbai,77%,(22 votes),₹ 2000 fee
Dr. Sony Mehta,Urologist,"MBBS, DNB - General Surgery, DNB - Urology/Genito - Urinary Surgery",10 Years Experience Overall  (5 years as specialist),"Mahim, Mumbai",Mumbai,99%,(433 votes),₹ 1500 fee
Dr. Amit Pravin Gala,Urologist,"MBBS, DNB - General Surgery, DNB - Urology/Genito - Urinary Surgery",15 Years Experience Overall  (3 years as specialist),"Malad, Mumbai",Mumbai,99%,(433 votes),₹ 800 fee
Dr. Mangesh Patil,Urologist,"DNB - Urology/Genito - Urinary Surgery, MBBS, MS - General Surgery, MNAMS - General Surgery",23 Years Experience Overall  (12 years as specialist),"Mahim, Mumbai",Mumbai,95%,(19 votes),₹ 1800 fee
Dr. Ashutosh Baghel,Urologist,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",18 Years Experience Overall  (7 years as specialist),"Mira Road, Mumbai",Mumbai,95%,(19 votes),₹ 1000 fee
Dr. M S Kothari,Urologist,"MBBS, MS - General Surgery, MCh - Urology",35 Years Experience Overall  (26 years as specialist),"Mahim, Mumbai",Mumbai,95%,(19 votes),₹ 1300 fee
Dr. Abhishek M Shah,Urologist,"MBBS, MS - General Surgery, MCh - Urology",15 Years Experience Overall  (2 years as specialist),"Mahim, Mumbai",Mumbai,95%,(19 votes),₹ 1800 fee
