Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Saakshi Dhingra   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy",17 Years Experience Overall  (14 years as specialist),"CR Park, Delhi",Delhi,99%,(288 votes),₹ 800 fee
Dr. Charu Awasthi   (Physiotherapist),Physiotherapist,BPTh/BPT,15 Years Experience Overall,"Uttam Nagar, Delhi",Delhi,99%,(288 votes),₹ 200 fee
Dr. Anuj Sharma   (Physiotherapist),Physiotherapist,MPTh/MPT - Orthopedic Physiotherapy,11 Years Experience Overall  (10 years as specialist),"Dilshad Garden, Delhi",Delhi,99%,(288 votes),₹ 300 fee
Dr. Lochan Arora   (Physiotherapist),Physiotherapist,"MPTh/MPT - Musculoskeletal Physiotherapy, DNHE, BPTh/BPT",14 Years Experience Overall  (9 years as specialist),"Gujranwala Town, Delhi",Delhi,96%,(352 votes),₹ 500 fee
Dr. Rajiv Mehta   (Physiotherapist),Physiotherapist,BPTh/BPT,24 Years Experience Overall,"Pitampura, Delhi",Delhi,97%,(619 votes),₹ 500 fee
Dr. Anjana Gupta   (Physiotherapist),Physiotherapist,Diploma in Physiotherapy,31 Years Experience Overall,"Greater Kailash Part 2, Delhi",Delhi,92%,(131 votes),₹ 1000 fee
Dr. Deepti Chhabra   (Physiotherapist),Physiotherapist,BPTh/BPT,17 Years Experience Overall,"Janakpuri, Delhi",Delhi,100%,(31 votes),₹ 500 fee
Dr. Naved Khan   (Physiotherapist),Physiotherapist,BPTh/BPT,13 Years Experience Overall,"Jamia Nagar, Delhi",Delhi,100%,(23 votes),₹ 350 fee
Dr. Abhimanyu Kumar   (Physiotherapist),Physiotherapist,BPTh/BPT,15 Years Experience Overall,"Tagore Garden, Delhi",Delhi,100%,(125 votes),₹ 400 fee
Dr. Gaurav Mohan   (Physiotherapist),Physiotherapist,BPTh/BPT,13 Years Experience Overall,"Laxmi Nagar, Delhi",Delhi,100%,(310 votes),₹ 500 fee
Dr. Deepshikha Goel   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",18 Years Experience Overall  (10 years as specialist),"Anand Vihar, Delhi",Delhi,100%,(30 votes),₹ 500 fee
Dr. Deepti Jain   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",18 Years Experience Overall  (15 years as specialist),"Munirka, Delhi",Delhi,98%,(56 votes),₹ 600 fee
Dr. Anisha Sekhri   (Physiotherapist),Physiotherapist,BPTh/BPT,15 Years Experience Overall,"Preet Vihar, Delhi",Delhi,98%,(82 votes),₹ 500 fee
Dr. Rahul Sekhri   (Physiotherapist),Physiotherapist,"BPTh/BPT, Diploma in Diet and Nutrition",14 Years Experience Overall,"Preet Vihar, Delhi",Delhi,97%,(120 votes),₹ 500 fee
Dr. Naveen Verma   (Physiotherapist),Physiotherapist,BPTh/BPT,20 Years Experience Overall,"Rohini Sector 18, Delhi",Delhi,97%,(120 votes),₹ 500 fee
Dr. Hitesh Arora   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Cardiovascular & Pulmonary Physiotherapy",18 Years Experience Overall  (17 years as specialist),"Safdarjung Development Area, Delhi",Delhi,100%,(20 votes),₹ 1000 fee
Dr. Gholam Sarwar   (Physiotherapist),Physiotherapist,"BPTh/BPT, Doctor of Chiropractic",15 Years Experience Overall  (3 years as specialist),"Dwarka Sector 6, Delhi",Delhi,99%,(352 votes),₹ 700 fee
Dr. Varun Duggal   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",17 Years Experience Overall  (3 years as specialist),"Kirti Nagar, Delhi",Delhi,84%,(82 votes),₹ 1000 fee
Dr. Sonia Baijal   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Cardiovascular & Pulmonary Physiotherapy",15 Years Experience Overall,"South Extension 1, Delhi",Delhi,100%,(27 votes),₹ 800 fee
Dr. Ankit Aggarwal   (Physiotherapist),Physiotherapist,MPTh/MPT - Orthopedic Physiotherapy,15 Years Experience Overall  (13 years as specialist),"Safdarjung Enclave, Delhi",Delhi,99%,(309 votes),₹ 1000 fee
Dr. Vimal Sharma   (Physiotherapist),Physiotherapist,BPTh/BPT,17 Years Experience Overall,"Gulmohar Park, Delhi",Delhi,98%,(195 votes),₹ 1500 fee
Dr. Rakhi Ratnam   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",12 Years Experience Overall  (8 years as specialist),"Safdarjung Development Area, Delhi",Delhi,98%,(49 votes),₹ 1000 fee
Dr. Anshika Mitra   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPT/MPTh - Sports Medicine",15 Years Experience Overall  (10 years as specialist),"Rohini, Delhi",Delhi,98%,(125 votes),₹ 400 fee
Dr. Ravindra Kumar   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Sports Physiotherapy",17 Years Experience Overall  (11 years as specialist),"Defence Colony, Delhi",Delhi,95%,(313 votes),₹ 1000 fee
Dr. Rama Shankar Singh   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",21 Years Experience Overall,"Kalkaji, Delhi",Delhi,100%,(13 votes),₹ 600 fee
Dr. Kunal A Batra   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Sports Physiotherapy",14 Years Experience Overall  (10 years as specialist),"Rohini, Delhi",Delhi,97%,(87 votes),₹ 500 fee
Dr. Abhishek Massey   (Physiotherapist),Physiotherapist,MPTh/MPT - Orthopedic Physiotherapy,7 Years Experience Overall  (6 years as specialist),"Vasant Kunj, Delhi",Delhi,94%,(106 votes),₹ 400 fee
Dr. Surbhi Sharma   (Physiotherapist),Physiotherapist,BPTh/BPT,18 Years Experience Overall,"Vasant Kunj, Delhi",Delhi,98%,(52 votes),₹ 500 fee
Dr. Khyati   (Physiotherapist),Physiotherapist,BPTh/BPT,7 Years Experience Overall,"Pitampura, Delhi",Delhi,100%,(11 votes),₹ 500 fee
Dr. Padam Singh Paliwal   (Physiotherapist),Physiotherapist,Diploma in Physiotherapy,6 Years Experience Overall,"Dwarka Sector 6, Delhi",Delhi,100%,(11 votes),₹ 500 fee
Dr. S.Srivastava   (Physiotherapist),Physiotherapist,"MPTh/MPT - Neurological Physiotherapy, BPTh/BPT",12 Years Experience Overall  (7 years as specialist),"Burari, Delhi",Delhi,100%,(11 votes),₹ 350 fee
Dr. Aditya   (Physiotherapist),Physiotherapist,"BPTh/BPT, Masters of Physiotheraphy",12 Years Experience Overall,"Rajouri Garden, Delhi",Delhi,100%,(59 votes),₹ 600 fee
Dr. Abu Jonayed   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Sports Physiotherapy",9 Years Experience Overall  (4 years as specialist),"Siri Fort Road, Delhi",Delhi,100%,(59 votes),₹ 1000 fee
Dr. Ashutosh Arya   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",13 Years Experience Overall  (8 years as specialist),"Patel Nagar, Delhi",Delhi,98%,(123 votes),₹ 1000 fee
Dr. Nidhi Kumar   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",15 Years Experience Overall  (11 years as specialist),"Rajouri Garden, Delhi",Delhi,99%,(115 votes),₹ 800 fee
Dr. Sandhya Thakkar   (Physiotherapist),Physiotherapist,BPTh/BPT,16 Years Experience Overall  (15 years as specialist),"Sarita Vihar, Delhi",Delhi,99%,(115 votes),₹ 700 fee
Dr. Richa Gupta   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",15 Years Experience Overall  (7 years as specialist),"Jagriti Enclave, Delhi",Delhi,99%,(115 votes),₹ 1200 fee
Dr. Raj Laxmi Chaturvedi   (Physiotherapist),Physiotherapist,BPTh/BPT,13 Years Experience Overall,"Rohini Sector 16, Delhi",Delhi,96%,(23 votes),₹ 500 fee
Dr. Aditya Vats   (Physiotherapist),Physiotherapist,BPTh/BPT,2 Years Experience Overall,"Safdarjung Enclave, Delhi",Delhi,96%,(23 votes),₹ 700 fee
Dr. Chanchal Aggarwal   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",19 Years Experience Overall  (5 years as specialist),"Prashant Vihar, Delhi",Delhi,96%,(23 votes),₹ 500 fee
Dr. Piyush Jain   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",11 Years Experience Overall  (6 years as specialist),"Karkardooma, Delhi",Delhi,100%,(102 votes),₹ 1000 fee
Dr. S.K.Rathour   (Physiotherapist),Physiotherapist,"BPTh/BPT, Masters of Physiotheraphy",16 Years Experience Overall  (15 years as specialist),"Chattarpur, Delhi",Delhi,100%,(108 votes),₹ 300 fee
Dr. Shikha Agarwal   (Physiotherapist),Physiotherapist,MPTh/MPT - Musculoskeletal Physiotherapy,10 Years Experience Overall  (9 years as specialist),"Saket, Delhi",Delhi,100%,(108 votes),₹ 700 fee
Dr. Pallavi Thapliyal   (Physiotherapist),Physiotherapist,"MPTh/MPT - Sports Physiotherapy, BPTh/BPT",3 Years Experience Overall  (1 year as specialist),"Safdarjung Enclave, Delhi",Delhi,100%,(108 votes),₹ 700 fee
Dr. M. M. Alam   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",19 Years Experience Overall  (18 years as specialist),"Hauz Khas, Delhi",Delhi,94%,(51 votes),₹ 1000 fee
Dr. Sumit Thapar   (Physiotherapist),Physiotherapist,BPTh/BPT,9 Years Experience Overall,"Greater Kailash Part 1, Delhi",Delhi,94%,(52 votes),₹ 1200 fee
Dr. Anita Sharma   (Physiotherapist),Physiotherapist,Diploma in Physiotherapy,32 Years Experience Overall,"Greater Kailash Part 2, Delhi",Delhi,94%,(52 votes),₹ 1200 fee
Dr. Deepti Somani   (Physiotherapist),Physiotherapist,"MPTh/MPT - Orthopedic Physiotherapy, BPTh/BPT, Diploma in Naturopathy & Yoga (NDDY), Diploma in Health Administration",16 Years Experience Overall  (11 years as specialist),"Ashok Vihar Phase 1, Delhi",Delhi,96%,(151 votes),₹ 600 fee
Dr. Mahesh Bagaria   (Physiotherapist),Physiotherapist,BPTh/BPT,5 Years Experience Overall,"New Rajendra Nagar, Delhi",Delhi,96%,(151 votes),₹ 500 fee
Dr. Swati Sharma   (Physiotherapist),Physiotherapist,BPTh/BPT,10 Years Experience Overall,"Vasant Kunj, Delhi",Delhi,98%,(47 votes),₹ 500 fee
Dr. Vipin Kumar   (Physiotherapist),Physiotherapist,BPTh/BPT,3 Years Experience Overall,"Defence Colony, Delhi",Delhi,100%,(27 votes),₹ 600 fee
Dr. Ankur Mittal   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",15 Years Experience Overall  (12 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,85%,(13 votes),₹ 1000 fee
Dr. Shreyansh Kumar Singh   (Physiotherapist),Physiotherapist,Diploma in Physiotherapy,6 Years Experience Overall,"Dwarka Sector 1, Delhi",Delhi,85%,(13 votes),₹ 199 fee
Dr. Nasir Mughees   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",14 Years Experience Overall  (9 years as specialist),"Vikas Puri, Delhi",Delhi,100%,(58 votes),₹ 300 fee
Dr. Santosh Kumar   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",14 Years Experience Overall,"Dwarka Sector 14, Delhi",Delhi,99%,(110 votes),₹ 500 fee
Dr. Ritika Gupta   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Sports Physiotherapy",5 Years Experience Overall,"Safdarjung Enclave, Delhi",Delhi,98%,(64 votes),₹ 700 fee
Dr. Vaibhav Talwar   (Physiotherapist),Physiotherapist,BPTh/BPT,12 Years Experience Overall,"Vasant Kunj, Delhi",Delhi,97%,(60 votes),₹ 1500 fee
Dr. Pooja Shobhan   (Physiotherapist),Physiotherapist,BPTh/BPT,3 Years Experience Overall,"Dwarka, Delhi",Delhi,97%,(60 votes),₹ 700 fee
Dr. Pankaj Kumar   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy",7 Years Experience Overall  (4 years as specialist),"Mahipalpur, Delhi",Delhi,97%,(60 votes),₹ 700 fee
Dr. Kanika Gulati   (Physiotherapist),Physiotherapist,"MPTh/MPT - Orthopedic Physiotherapy, BPTh/BPT",15 Years Experience Overall,"Tagore Garden, Delhi",Delhi,100%,(14 votes),₹ 400 fee
Dr. Maneesha Mohan   (Physiotherapist),Physiotherapist,BPTh/BPT,11 Years Experience Overall,"Punjabi Bagh, Delhi",Delhi,100%,(14 votes),₹ 800 fee
Dr. Ajay   (Physiotherapist),Physiotherapist,"BPTh/BPT, Masters of Physiotheraphy",14 Years Experience Overall,"Mulund West, Mumbai",Mumbai,98%,(220 votes),₹ 2500 fee
Dr. Rohan Sawant   (Physiotherapist),Physiotherapist,BPTh/BPT,10 Years Experience Overall,"Kandivali West, Mumbai",Mumbai,100%,(59 votes),₹ 400 fee
Dr. Priyanka Sukthankar   (Physiotherapist),Physiotherapist,BPTh/BPT,15 Years Experience Overall,"Andheri East, Mumbai",Mumbai,99%,(297 votes),₹ 700 fee
Dr. Dinesh Kumar Joshi   (Physiotherapist),Physiotherapist,BPTh/BPT,7 Years Experience Overall,"Goregaon West, Mumbai",Mumbai,100%,(72 votes),₹ 800 fee
Dr. Zahra Hussain   (Physiotherapist),Physiotherapist,BPTh/BPT,11 Years Experience Overall,"Colaba, Mumbai",Mumbai,98%,(100 votes),₹ 350 fee
Dr. Premlata Jaiswal   (Physiotherapist),Physiotherapist,BPTh/BPT,11 Years Experience Overall,"Mira Road, Mumbai",Mumbai,95%,(58 votes),₹ 300 fee
Dr. Neelu Jain   (Physiotherapist),Physiotherapist,BPTh/BPT,33 Years Experience Overall,"Kandivali West, Mumbai",Mumbai,99%,(311 votes),₹ 600 fee
Dr. Kruti Harsh Mehta   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",14 Years Experience Overall,"Vikhroli, Mumbai",Mumbai,100%,(96 votes),₹ 400 fee
Dr. Minita Mehta Solanki   (Physiotherapist),Physiotherapist,BPTh/BPT,12 Years Experience Overall,"Andheri West, Mumbai",Mumbai,97%,(33 votes),₹ 500 fee
Dr. Yatishakumari Kesalikar   (Physiotherapist),Physiotherapist,BPTh/BPT,4 Years Experience Overall,"Borivali West, Mumbai",Mumbai,97%,(33 votes),₹ 600 fee
Dr. Kripal M Panchal   (Physiotherapist),Physiotherapist,BPTh/BPT,7 Years Experience Overall,"Malad East, Mumbai",Mumbai,97%,(33 votes),₹ 1000 fee
Dr. Avani Khadepau   (Physiotherapist),Physiotherapist,BPTh/BPT,21 Years Experience Overall,"Kandivali West, Mumbai",Mumbai,100%,(12 votes),₹ 500 fee
Dr. Niraj Jha   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",17 Years Experience Overall  (8 years as specialist),"Chembur, Mumbai",Mumbai,96%,(936 votes),₹ 1000 fee
Dr. Monish Mehta   (Physiotherapist),Physiotherapist,BPTh/BPT,9 Years Experience Overall,"Khar West, Mumbai",Mumbai,100%,(80 votes),₹ 1500 fee
Dr. Rachana Rai   (Physiotherapist),Physiotherapist,BPTh/BPT,21 Years Experience Overall,"Andheri East, Mumbai",Mumbai,98%,(53 votes),₹ 800 fee
Dr. Ankur Sharma   (Physiotherapist),Physiotherapist,BPTh/BPT,17 Years Experience Overall,"Malad West, Mumbai",Mumbai,99%,(107 votes),₹ 600 fee
Dr. Sneha Ramchandani   (Physiotherapist),Physiotherapist,BPTh/BPT,9 Years Experience Overall,"Andheri East, Mumbai",Mumbai,100%,(69 votes),₹ 2000 fee
Dr. Ushma Bhojani   (Physiotherapist),Physiotherapist,"PGD ND, BPTh/BPT",13 Years Experience Overall,"Malad West, Mumbai",Mumbai,100%,(45 votes),₹ 1000 fee
Dr. Naushin Sameer Kherani   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy",7 Years Experience Overall,"Santacruz West, Mumbai",Mumbai,100%,(25 votes),₹ 2000 fee
Dr. Pooja Vora Jhonsa   (Physiotherapist),Physiotherapist,BSc - Physiotherapy,22 Years Experience Overall,"Ghatkopar East, Mumbai",Mumbai,100%,(98 votes),₹ 700 fee
Dr. Disha Bamboli   (Physiotherapist),Physiotherapist,"MPTh/MPT - Neurological Physiotherapy, BPTh/BPT",10 Years Experience Overall  (6 years as specialist),"Jogeshwari West, Mumbai",Mumbai,100%,(62 votes),₹ 600 fee
Dr. Gaurav Jain   (Physiotherapist),Physiotherapist,BPTh/BPT,10 Years Experience Overall,"Kandivali West, Mumbai",Mumbai,100%,(13 votes),₹ 500 fee
Dr. Samriddhi Shetty   (Physiotherapist),Physiotherapist,BPTh/BPT,7 Years Experience Overall,"Dadar, Mumbai",Mumbai,100%,(13 votes),₹ 1000 fee
Dr. Ravi Kumar   (Physiotherapist),Physiotherapist,BPTh/BPT,15 Years Experience Overall,"Chembur East, Mumbai",Mumbai,100%,(13 votes),₹ 600 fee
Dr. Ketaki Shingare   (Physiotherapist),Physiotherapist,"BPTh/BPT, MSc. - Physiotherapy",13 Years Experience Overall,"Ghatkopar East, Mumbai",Mumbai,100%,(13 votes),₹ 1000 fee
Dr. Kinal Kothari   (Physiotherapist),Physiotherapist,"Masters of Physiotheraphy, BPTh/BPT",8 Years Experience Overall,"Ghatkopar, Mumbai",Mumbai,100%,(11 votes),₹ 600 fee
Dr. Shaikh Firdos Mukhtar Ahmed   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy",13 Years Experience Overall  (11 years as specialist),"Prabhadevi, Mumbai",Mumbai,100%,(13 votes),₹ 1000 fee
Dr. Rupa Mehta   (Physiotherapist),Physiotherapist,BSc - Physiotherapy,45 Years Experience Overall,"Opera House, Mumbai",Mumbai,100%,(13 votes),₹ 500 fee
Dr. K Neethu John   (Physiotherapist),Physiotherapist,BPTh/BPT,11 Years Experience Overall,"Prabhadevi, Mumbai",Mumbai,100%,(13 votes),₹ 1000 fee
Dr. Yatishakumari Kesalikar   (Physiotherapist),Physiotherapist,BPTh/BPT,4 Years Experience Overall,"Borivali West, Mumbai",Mumbai,100%,(13 votes),₹ 600 fee
Dr. Avanti Kadam Rane   (Physiotherapist),Physiotherapist,BPTh/BPT,18 Years Experience Overall,"Bandra West, Mumbai",Mumbai,98%,(112 votes),₹ 1200 fee
Dr. Harshida Pai   (Physiotherapist),Physiotherapist,BPTh/BPT,13 Years Experience Overall,"Andheri East, Mumbai",Mumbai,99%,(186 votes),₹ 800 fee
Dr. Prisha N Doshi   (Physiotherapist),Physiotherapist,BPTh/BPT,7 Years Experience Overall,"Andheri, Mumbai",Mumbai,99%,(186 votes),₹ 500 fee
Dr. Binal Dave   (Physiotherapist),Physiotherapist,BPTh/BPT,16 Years Experience Overall,"Prabhadevi, Mumbai",Mumbai,100%,(123 votes),₹ 1500 fee
Dr. Rajani Singh   (Physiotherapist),Physiotherapist,BPTh/BPT,4 Years Experience Overall,"Andheri East, Mumbai",Mumbai,100%,(123 votes),₹ 600 fee
Dr. Shruti Shah   (Physiotherapist),Physiotherapist,BPTh/BPT,4 Years Experience Overall,"Andheri East, Mumbai",Mumbai,100%,(123 votes),₹ 1000 fee
Dr. Snehal Gadhecha   (Physiotherapist),Physiotherapist,BPTh/BPT,10 Years Experience Overall,"Santacruz West, Mumbai",Mumbai,100%,(123 votes),₹ 1200 fee
Dr. Reena Chitnis   (Physiotherapist),Physiotherapist,BPTh/BPT,23 Years Experience Overall,"Mahim, Mumbai",Mumbai,99%,(81 votes),₹ 2000 fee
Dr. Dhara Shah   (Physiotherapist),Physiotherapist,BPTh/BPT,13 Years Experience Overall,"Borivali West, Mumbai",Mumbai,94%,(63 votes),₹ 500 fee
Dr. Dimple Kapasi   (Physiotherapist),Physiotherapist,BPTh/BPT,20 Years Experience Overall,"Kandivali West, Mumbai",Mumbai,99%,(80 votes),₹ 1200 fee
Dr. Sanjay Bakhshi   (Physiotherapist),Physiotherapist,"BPTh/BPT, Diploma in Acupuncture, MPTh/MPT - Sports Physiotherapy, MPTh/MPT - Musculoskeletal Physiotherapy",26 Years Experience Overall  (24 years as specialist),"Andheri West, Mumbai",Mumbai,97%,(696 votes),₹ 1500 fee
Dr. Mehta Devangee Bakul   (Physiotherapist),Physiotherapist,"BPTh/BPT, Masters of Physiotheraphy",16 Years Experience Overall,"Prabhadevi, Mumbai",Mumbai,100%,(13 votes),₹ 1000 fee
Dr. Rimmi Verma   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",14 Years Experience Overall  (12 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(27 votes),₹ 800 fee
Dr. Raveena Kini   (Physiotherapist),Physiotherapist,MPTh/MPT - Musculoskeletal Physiotherapy,5 Years Experience Overall  (3 years as specialist),"Vileparle East, Mumbai",Mumbai,100%,(27 votes),₹ 400 fee
Dr. Pallavi Singh   (Physiotherapist),Physiotherapist,BPTh/BPT,18 Years Experience Overall,"Vileparle East, Mumbai",Mumbai,98%,(384 votes),₹ 2000 fee
Dr. Aditya Pardasany   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Sports Physiotherapy",13 Years Experience Overall,"Bandra West, Mumbai",Mumbai,88%,(16 votes),₹ 1000 fee
Dr. Krystle Mascarenhas   (Physiotherapist),Physiotherapist,BPTh/BPT,7 Years Experience Overall,"Andheri, Mumbai",Mumbai,88%,(16 votes),₹ 500 fee
Dr. Dhvani Desai   (Physiotherapist),Physiotherapist,Masters of Physiotheraphy,3 Years Experience Overall,"Mulund West, Mumbai",Mumbai,88%,(16 votes),₹ 500 fee
Dr. Kinjal Anandpara   (Physiotherapist),Physiotherapist,"Doctor Of Physical Therapy (DPT), BPTh/BPT",16 Years Experience Overall,"Prabhadevi, Mumbai",Mumbai,100%,(24 votes),₹ 3000 fee
Dr. Megha Sherigar   (Physiotherapist),Physiotherapist,BPTh/BPT,2 Years Experience Overall,"Borivali West, Mumbai",Mumbai,100%,(24 votes),₹ 600 fee
Dr. Trupti Mule   (Physiotherapist),Physiotherapist,BPTh/BPT,8 Years Experience Overall,"Chembur, Mumbai",Mumbai,100%,(24 votes),₹ 700 fee
Dr. Aparna Thakur   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy",6 Years Experience Overall,"Chembur, Mumbai",Mumbai,100%,(24 votes),₹ 700 fee
Dr. Andrea Rebello   (Physiotherapist),Physiotherapist,BPTh/BPT,3 Years Experience Overall,"Juhu, Mumbai",Mumbai,100%,(24 votes),₹ 1000 fee
Dr. Shraddha Khot   (Physiotherapist),Physiotherapist,BPTh/BPT,16 Years Experience Overall,"Borivali West, Mumbai",Mumbai,100%,(39 votes),₹ 500 fee
Dr. Yogiraj Bhattrai   (Physiotherapist),Physiotherapist,BPTh/BPT,2 Years Experience Overall,"Andheri, Mumbai",Mumbai,100%,(39 votes),₹ 500 fee
Dr. Chetna Kukreja   (Physiotherapist),Physiotherapist,"MPTh/MPT - Musculoskeletal Physiotherapy, BPTh/BPT",9 Years Experience Overall  (5 years as specialist),"Powai, Mumbai",Mumbai,100%,(39 votes),₹ 1500 fee
Dr. Sangita Chadha   (Physiotherapist),Physiotherapist,BSc - Physiotherapy,41 Years Experience Overall,"Lokhandwala, Mumbai",Mumbai,97%,(224 votes),₹ 1000 fee
Dr. Lajja Shah   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy",15 Years Experience Overall  (14 years as specialist),"Ghatkopar East, Mumbai",Mumbai,96%,(56 votes),₹ 1000 fee
Dr. Nikhil N Nale   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",8 Years Experience Overall  (4 years as specialist),"Powai, Mumbai",Mumbai,96%,(56 votes),₹ 700 fee
Dr. Varun Shanbhag   (Physiotherapist),Physiotherapist,"BPTh/BPT, Certificate in Acupuncture",12 Years Experience Overall  (11 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(88 votes),₹ 600 fee
Dr. Amir Khan   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Sports Physiotherapy",5 Years Experience Overall  (1 year as specialist),"Malad West, Mumbai",Mumbai,100%,(88 votes),₹ 700 fee
Dr. Munira Mamnoon   (Physiotherapist),Physiotherapist,BPTh/BPT,15 Years Experience Overall,"Dadar, Mumbai",Mumbai,100%,(13 votes),₹ 600 fee
Dr. Gladys Swamy   (Physiotherapist),Physiotherapist,MPTh/MPT - Orthopedic Physiotherapy,13 Years Experience Overall  (12 years as specialist),"Bandra West, Mumbai",Mumbai,100%,(13 votes),₹ 1000 fee
Dr. Dhwani Shah   (Physiotherapist),Physiotherapist,BPTh/BPT,14 Years Experience Overall,"Borivali West, Mumbai",Mumbai,100%,(46 votes),₹ 1000 fee
Dr. Parvesh Kumar   (Physiotherapist),Physiotherapist,BPTh/BPT,6 Years Experience Overall,"Chembur East, Mumbai",Mumbai,100%,(46 votes),₹ 600 fee
Dr. Utsav Shah   (Physiotherapist),Physiotherapist,MPTh/MPT - Musculoskeletal Physiotherapy,10 Years Experience Overall  (8 years as specialist),"Prabhadevi, Mumbai",Mumbai,100%,(46 votes),₹ 2500 fee
Dr. Relina Peris   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy, MSc. - Physiotherapy",10 Years Experience Overall  (6 years as specialist),"Powai, Mumbai",Mumbai,92%,(12 votes),₹ 0 fee
Dr. Mitshu Doshi   (Physiotherapist),Physiotherapist,BPTh/BPT,15 Years Experience Overall,"Kandivali, Mumbai",Mumbai,97%,(108 votes),₹ 400 fee
Dr. Zahabia Basrai   (Physiotherapist),Physiotherapist,BPTh/BPT,14 Years Experience Overall,"Hajiali, Mumbai",Mumbai,100%,(117 votes),₹ 1500 fee
Dr. Akshay Gaurish Wagh   (Physiotherapist),Physiotherapist,Diploma in Physiotherapy,11 Years Experience Overall,"Santacruz West, Mumbai",Mumbai,99%,(157 votes),₹ 2500 fee
Dr. Priya Karande   (Physiotherapist),Physiotherapist,BPTh/BPT,11 Years Experience Overall  (7 years as specialist),"Parel, Mumbai",Mumbai,100%,(32 votes),₹ 500 fee
Dr. Disha Ashar   (Physiotherapist),Physiotherapist,MPTh/MPT - Musculoskeletal Physiotherapy,13 Years Experience Overall  (12 years as specialist),"Linking Road, Mumbai",Mumbai,100%,(32 votes),₹ 0 fee
Dr. Aditi Mehta   (Physiotherapist),Physiotherapist,BPTh/BPT,15 Years Experience Overall,"Ghatkopar East, Mumbai",Mumbai,99%,(298 votes),₹ 500 fee
Dr. Rasika M Palekar (Rajpurkar)   (Physiotherapist),Physiotherapist,BPTh/BPT,13 Years Experience Overall,"Kandivali West, Mumbai",Mumbai,99%,(298 votes),₹ 1000 fee
Dr. Rajani Patil   (Physiotherapist),Physiotherapist,Doctor Of Physical Therapy (DPT),16 Years Experience Overall,"Dadar, Mumbai",Mumbai,96%,(339 votes),₹ 1500 fee
Dr. Khyati Sanghvi   (Physiotherapist),Physiotherapist,BPTh/BPT,11 Years Experience Overall,"Ghatkopar East, Mumbai",Mumbai,96%,(339 votes),₹ 0 fee
