Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Jasmine Kohli,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",4 Years Experience Overall,"Saket, Delhi",Delhi,91%,(11 votes),₹ 1000 fee
Dr. Sachin Maurya,Dermatologist,"MBBS, Diploma in Dermatology",15 Years Experience Overall,"Okhla, Delhi",Delhi,91%,(11 votes),₹ 1000 fee
Dr. Sweksha,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",10 Years Experience Overall  (5 years as specialist),"Safdarjung Enclave, Delhi",Delhi,91%,(11 votes),₹ 1500 fee
Dr. Neha Tandon,Dermatologist,"MBBS, DVD, DNB - Dermatology & Venereology",16 Years Experience Overall  (9 years as specialist),"Dwarka Sector 6, Delhi",Delhi,91%,(11 votes),₹ 900 fee
Dr. Mahesh Verma,Dermatologist,"MD - Dermatology , Venereology & Leprosy",10 Years Experience Overall  (9 years as specialist),"Rohini Sector 15, Delhi",Delhi,56%,(16 votes),₹ 800 fee
Dr. Nisha Shokeen,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",10 Years Experience Overall  (4 years as specialist),"Panchsheel Park, Delhi",Delhi,56%,(16 votes),₹ 1000 fee
Dr. Sumaiyah Faizan,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",6 Years Experience Overall  (1 year as specialist),"CR Park, Delhi",Delhi,56%,(16 votes),₹ 1000 fee
Dr. Megha Tandon,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",5 Years Experience Overall  (2 years as specialist),"Defence Colony, Delhi",Delhi,56%,(16 votes),₹ 1000 fee
Dr. Chandni Jain,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",6 Years Experience Overall  (3 years as specialist),"Lajpat Nagar, Delhi",Delhi,56%,(16 votes),₹ 1500 fee
Dr. Urvashi Chandra,Dermatologist,"MBBS, MD - Skin,VD & Leprosy",17 Years Experience Overall  (11 years as specialist),"Pitampura, Delhi",Delhi,97%,(30 votes),₹ 800 fee
Dr. Vinay Singh,Dermatologist,"MBBS, MD - Dermatology",28 Years Experience Overall  (27 years as specialist),"Pitampura, Delhi",Delhi,92%,(721 votes),₹ 1500 fee
Dr. Vivek Singh,Dermatologist,"MBBS, DDV",14 Years Experience Overall  (13 years as specialist),"Burari, Delhi",Delhi,100%,(80 votes),₹ 650 fee
Dr. Sooneita Wagh Markan,Dermatologist,"MBBS, MD - Dermatology and Venerology",33 Years Experience Overall,"Hari Nagar, Delhi",Delhi,96%,(1190 votes),₹ 1000 fee
Dr. Manoj Jain,Dermatologist,"MBBS, DVD, MD - Dermatology , Venereology & Leprosy",39 Years Experience Overall  (37 years as specialist),"Vikas Puri, Delhi",Delhi,91%,(802 votes),₹ 1600 fee
Dr. Sumit Sethi,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy, DNB - Dermatology & Venereology",12 Years Experience Overall  (8 years as specialist),"Janakpuri, Delhi",Delhi,97%,(152 votes),₹ 900 fee
Dr. Puneet Aggarwal,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",21 Years Experience Overall  (18 years as specialist),"Krishna Nagar, Delhi",Delhi,85%,(13 votes),₹ 800 fee
Dr. Sushil Kumar Chaudhry,Dermatologist,"MBBS, Diploma in Dermatology",43 Years Experience Overall  (31 years as specialist),"Safdarjung Enclave, Delhi",Delhi,80%,(20 votes),₹ 1000 fee
Dr. Sonia Mangal,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",14 Years Experience Overall  (8 years as specialist),"Panchsheel Park, Delhi",Delhi,96%,(238 votes),₹ 1500 fee
Dr. Nipun Jain,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",26 Years Experience Overall  (20 years as specialist),"Dwarka, Delhi",Delhi,98%,(652 votes),₹ 800 fee
Dr. Vivek Mehta,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",20 Years Experience Overall  (16 years as specialist),"East Of Kailash, Delhi",Delhi,96%,(858 votes),₹ 1500 fee
Dr. A.K.Chatterjee,Dermatologist,"MBBS, DVD",48 Years Experience Overall  (33 years as specialist),"Ram Nagar, Delhi",Delhi,96%,(858 votes),₹ 700 fee
Dr. Ashwini Kedar,Dermatologist,"MBBS, DDVL",18 Years Experience Overall  (15 years as specialist),"Old Rajendra Nagar, Delhi",Delhi,95%,(40 votes),₹ 500 fee
Dr. Lipy Gupta,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",18 Years Experience Overall  (15 years as specialist),"Green Park, Delhi",Delhi,96%,(1510 votes),₹ 800 fee
Dr. Divya Aggarwal,Dermatologist,"MBBS, MD - Skin & VD",21 Years Experience Overall  (18 years as specialist),"Shalimar Bagh, Delhi",Delhi,98%,(2523 votes),₹ 800 fee
Dr. Munish Paul,Dermatologist,"MBBS, MD - Skin & VD",28 Years Experience Overall  (25 years as specialist),"Dwarka Sector 6, Delhi",Delhi,82%,(74 votes),₹ 900 fee
Dr. Nidhi Rohatgi,Dermatologist,"MBBS, DVD",28 Years Experience Overall  (25 years as specialist),"Safdarjung Development Area, Delhi",Delhi,100%,(90 votes),₹ 1700 fee
Dr. Gaurav Bhardwaj,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",11 Years Experience Overall  (7 years as specialist),"Pusa Road, Delhi",Delhi,100%,(74 votes),₹ 1500 fee
Dr. Jangid,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",16 Years Experience Overall  (9 years as specialist),"Saket, Delhi",Delhi,94%,(1116 votes),₹ 1200 fee
Dr. Parul Singh,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",10 Years Experience Overall  (2 years as specialist),"Kalkaji, Delhi",Delhi,94%,(1116 votes),₹ 1000 fee
Dr. Mukesh Manjhi,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",15 Years Experience Overall  (11 years as specialist),"Lajpat Nagar, Delhi",Delhi,94%,(1116 votes),₹ 500 fee
Dr. Soni Nanda,Dermatologist,"MD - Dermatology and Venerology, MBBS",22 Years Experience Overall,"Mayur Vihar Ph-I, Delhi",Delhi,97%,(612 votes),₹ 1000 fee
Dr. Deepak Jakhar,Dermatologist,"MD - Dermatology, MBBS",9 Years Experience Overall  (5 years as specialist),"Dwarka Sector 19, Delhi",Delhi,97%,(612 votes),₹ 600 fee
Dr. Latika Arya,Dermatologist,"MBBS, MD - Dermatology and Venerology",30 Years Experience Overall  (25 years as specialist),"Defence Colony, Delhi",Delhi,97%,(1071 votes),₹ 2600 fee
Dr. Abhishek Sharma,Dermatologist,"MD - Physician, MD - Dermatology , Venereology & Leprosy",12 Years Experience Overall  (5 years as specialist),"South Extension 1, Delhi",Delhi,100%,(162 votes),₹ 1000 fee
Dr. Prakash Kumar Khute,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",12 Years Experience Overall  (6 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,98%,(183 votes),₹ 1000 fee
Dr. Indu Kumari,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",12 Years Experience Overall  (5 years as specialist),"Malviya Nagar, Delhi",Delhi,94%,(32 votes),₹ 1000 fee
Dr. Rashmi Naldeega,Dermatologist,"DDVL, MBBS",10 Years Experience Overall  (7 years as specialist),"Mehrauli, Delhi",Delhi,88%,(24 votes),₹ 600 fee
Dr. Jyoti Gupta,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",13 Years Experience Overall  (9 years as specialist),"Panchsheel Enclave, Delhi",Delhi,98%,(1031 votes),₹ 2000 fee
Dr. Sumit Gupta,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",13 Years Experience Overall  (7 years as specialist),"Punjabi Bagh, Delhi",Delhi,99%,(736 votes),₹ 1000 fee
Dr. Kavish Chouhan,Dermatologist,"MD - Dermatology and Venerology, MBBS",16 Years Experience Overall  (11 years as specialist),"Defence Colony, Delhi",Delhi,91%,(1343 votes),₹ 1500 fee
Dr. Jai Dhingra,Dermatologist,"MBBS, DNB - Dermatology & Venereology",12 Years Experience Overall  (6 years as specialist),"Pitampura, Delhi",Delhi,99%,(162 votes),₹ 600 fee
Dr. Geetali Kharghoria,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy, DNB - Dermatology, Venereology & Leprosy",8 Years Experience Overall  (5 years as specialist),"Defence Colony, Delhi",Delhi,99%,(162 votes),₹ 800 fee
Dr. Shirin Bakshi,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",6 Years Experience Overall  (3 years as specialist),"Saket, Delhi",Delhi,99%,(162 votes),₹ 1000 fee
Dr. Tanvi Gupta Arora,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",12 Years Experience Overall  (7 years as specialist),"Pusa Road, Delhi",Delhi,99%,(162 votes),₹ 1000 fee
Dr. Ritu Gupta,Dermatologist,"MBBS, MD - Dermatology",25 Years Experience Overall,"Patparganj, Delhi",Delhi,86%,(320 votes),₹ 800 fee
Dr. Niharika Dixit,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",10 Years Experience Overall  (6 years as specialist),"Dwarka, Delhi",Delhi,86%,(320 votes),₹ 700 fee
Dr. J.K. Jain,Dermatologist,"MBBS, Diploma in Dermatology",53 Years Experience Overall  (39 years as specialist),"Patparganj, Delhi",Delhi,86%,(320 votes),₹ 600 fee
Dr. Neha Taneja,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",9 Years Experience Overall  (6 years as specialist),"Defence Colony, Delhi",Delhi,86%,(320 votes),₹ 1000 fee
Dr. Chiranjiv Chhabra,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",27 Years Experience Overall,"Panchsheel Park, Delhi",Delhi,55%,(20 votes),₹ 2000 fee
Dr. Meenakshi Kapoor,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",13 Years Experience Overall  (8 years as specialist),"Paschim Vihar, Delhi",Delhi,95%,(60 votes),₹ 800 fee
Dr. Alisha Aneja,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",10 Years Experience Overall  (6 years as specialist),"Rohini, Delhi",Delhi,95%,(60 votes),₹ 800 fee
Dr. Aneet Kaur,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",5 Years Experience Overall  (1 year as specialist),"Anand Vihar, Delhi",Delhi,95%,(60 votes),₹ 600 fee
Dr. Safa I.Patrik,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",8 Years Experience Overall  (1 year as specialist),"Anand Vihar, Delhi",Delhi,95%,(60 votes),₹ 600 fee
Dr. Kiran Katkar,Dermatologist,"MBBS, DVD, MD - Skin Diseases",38 Years Experience Overall  (33 years as specialist),"Dadar West, Mumbai",Mumbai,93%,(601 votes),₹ 1200 fee
Dr. Jolly Shah Kapadia,Dermatologist,"DNB - Dermatology & Venereology, MBBS, DVD",24 Years Experience Overall  (23 years as specialist),"Mulund West, Mumbai",Mumbai,95%,(1072 votes),₹ 1000 fee
Dr. Vikas Halwai,Dermatologist,"MBBS, DVD",14 Years Experience Overall  (8 years as specialist),"Chinchpokli, Mumbai",Mumbai,91%,(108 votes),₹ 800 fee
Dr. Resham Vasani Bhojani,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy, DDVL, FCPS - Dermatology & Venereology",24 Years Experience Overall  (13 years as specialist),"Matunga, Mumbai",Mumbai,99%,(525 votes),₹ 1700 fee
Dr. Mohd Asif,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",11 Years Experience Overall  (7 years as specialist),"Santacruz West, Mumbai",Mumbai,100%,(132 votes),₹ 1000 fee
Dr. Neha V Shah,Dermatologist,"MBBS, DVD",14 Years Experience Overall  (10 years as specialist),"Ghatkopar East, Mumbai",Mumbai,99%,(288 votes),₹ 1000 fee
Dr. Sujit Shanshanwal,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",14 Years Experience Overall  (7 years as specialist),"Santacruz West, Mumbai",Mumbai,99%,(1026 votes),₹ 1000 fee
Dr. Haresh  Timbadia,Dermatologist,"MD - Skin Diseases, MBBS",42 Years Experience Overall  (39 years as specialist),"Borivali West, Mumbai",Mumbai,95%,(207 votes),₹ 1200 fee
Dr. Rajeev Dhir,Dermatologist,"MBBS, MD - Dermatology and Venerology",42 Years Experience Overall  (35 years as specialist),"Powai, Mumbai",Mumbai,80%,(15 votes),₹ 1500 fee
Dr. Vaishali Kanthi,Dermatologist,"MBBS, MD - Skin Diseases",25 Years Experience Overall  (18 years as specialist),"Bhandup West, Mumbai",Mumbai,87%,(194 votes),₹ 800 fee
Dr. Sonia Tekchandani,Dermatologist,"DVD, MBBS",37 Years Experience Overall  (20 years as specialist),"Malad West, Mumbai",Mumbai,93%,(419 votes),₹ 2000 fee
Dr. Sejal Saheta,Dermatologist,"DNB - Dermatology & Venereology, MBBS",19 Years Experience Overall  (10 years as specialist),"Powai, Mumbai",Mumbai,95%,(348 votes),₹ 1000 fee
Dr. Pallavi Rathi,Dermatologist,"MD - Skin Diseases, DDVL, FCPS - Dermatology, Venereology & Leprosy, MBBS",19 Years Experience Overall  (16 years as specialist),"Andheri East, Mumbai",Mumbai,90%,(592 votes),₹ 1000 fee
Dr. Ganesh Avhad,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",15 Years Experience Overall  (10 years as specialist),"Sion, Mumbai",Mumbai,99%,(106 votes),₹ 800 fee
Dr. Priyam Bhagat,Dermatologist,"MD - Skin & VD, Diploma in Dermatology, MBBS",20 Years Experience Overall  (17 years as specialist),"Goregaon East, Mumbai",Mumbai,98%,(462 votes),₹ 1200 fee
Dr. Shubhangi Mahajan,Dermatologist,"MBBS, DDVL",13 Years Experience Overall  (7 years as specialist),"Parel, Mumbai",Mumbai,100%,(88 votes),₹ 800 fee
Dr. Sarika Holmukhe,Dermatologist,"DNB - Dermatology & Venereology, MBBS, DDVL",18 Years Experience Overall  (14 years as specialist),"Andheri West, Mumbai",Mumbai,95%,(305 votes),₹ 1000 fee
Dr. Yogesh Kalyanpad,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",13 Years Experience Overall  (8 years as specialist),"Santacruz West, Mumbai",Mumbai,100%,(459 votes),₹ 1000 fee
Dr. Prajct Sao,Dermatologist,"MBBS, MD - Dermatology",21 Years Experience Overall  (14 years as specialist),"Lower Parel, Mumbai",Mumbai,93%,(122 votes),₹ 1000 fee
Dr. Priyal Gala,Dermatologist,"MD - Dermatology , Venereology & Leprosy, DNB - Dermatology & Venereology, MBBS",14 Years Experience Overall  (8 years as specialist),"Matunga, Mumbai",Mumbai,100%,(72 votes),₹ 1200 fee
Dr. Raina Nahar,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",15 Years Experience Overall  (9 years as specialist),"Andheri West, Mumbai",Mumbai,92%,(335 votes),₹ 1000 fee
Dr. Sadhana Deshmukh,Dermatologist,"MBBS, DNB - Dermatology & Venereology, FCPS - Dermatology, Venereology & Leprosy",20 Years Experience Overall  (16 years as specialist),"Bandra West, Mumbai",Mumbai,97%,(515 votes),₹ 1500 fee
Dr. Priyanka S Jain,Dermatologist,"MBBS, DDVL, DNB - Dermatology & Venereology",12 Years Experience Overall  (9 years as specialist),"Sion, Mumbai",Mumbai,98%,(114 votes),₹ 1100 fee
Dr. Mithali Jage,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",9 Years Experience Overall  (6 years as specialist),"Sion, Mumbai",Mumbai,98%,(109 votes),₹ 1000 fee
Dr. Sunil Ghate,Dermatologist,"MD - Dermatology, MBBS, Diploma in Dermatology",23 Years Experience Overall,"Chembur East, Mumbai",Mumbai,80%,(30 votes),₹ 1000 fee
Dr. Niketa Sonavane,Dermatologist,"Diploma in Dermatology, MBBS",18 Years Experience Overall  (13 years as specialist),"Andheri West, Mumbai",Mumbai,93%,(583 votes),₹ 3000 fee
Dr. Joshika Bhandary,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",12 Years Experience Overall  (5 years as specialist),"Andheri West, Mumbai",Mumbai,93%,(583 votes),₹ 900 fee
Dr. Ujjvala Jadhav,Dermatologist,"FCPS - Dermatology, Venereology & Leprosy, DVD, MBBS",24 Years Experience Overall  (20 years as specialist),"Goregaon East, Mumbai",Mumbai,93%,(167 votes),₹ 1000 fee
Dr. Minal M Thamke Pawar,Dermatologist,"DNB - Dermatology & Venereology, Diploma in Dermatology, MBBS",17 Years Experience Overall,"Mulund East, Mumbai",Mumbai,99%,(96 votes),₹ 800 fee
Dr. Apeksha Chaudhari,Dermatologist,"MBBS, DVD",9 Years Experience Overall  (5 years as specialist),"Marol, Mumbai",Mumbai,98%,(92 votes),₹ 800 fee
Dr. Suraj Shetty,Dermatologist,"MBBS, DDVL",14 Years Experience Overall  (7 years as specialist),"Andheri West, Mumbai",Mumbai,98%,(127 votes),₹ 900 fee
Dr. Pradnya Manwatkar,Dermatologist,"MBBS, DDVL",18 Years Experience Overall  (14 years as specialist),"Mahim, Mumbai",Mumbai,98%,(585 votes),₹ 1500 fee
Dr. Pooja Chopra,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",16 Years Experience Overall  (11 years as specialist),"Andheri West, Mumbai",Mumbai,96%,(82 votes),₹ 1500 fee
Dr. Gauri Patil,Dermatologist,"DDVL, MBBS",12 Years Experience Overall  (8 years as specialist),"Dadar, Mumbai",Mumbai,91%,(11 votes),₹ 700 fee
Dr. Raashi Mehta,Dermatologist,"MBBS, DNB - Dermatology & Venereology",13 Years Experience Overall  (8 years as specialist),"Peddar Road, Mumbai",Mumbai,96%,(70 votes),₹ 1500 fee
Dr. Gayatri Bharadwaj,Dermatologist,"MBBS, DVD",33 Years Experience Overall  (29 years as specialist),"Mulund West, Mumbai",Mumbai,84%,(297 votes),₹ 1500 fee
Dr. Geoffrey Vaz,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",11 Years Experience Overall  (10 years as specialist),"Versova, Mumbai",Mumbai,94%,(17 votes),₹ 1000 fee
Dr. Anuja Jadhav,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",6 Years Experience Overall,"Dadar, Mumbai",Mumbai,98%,(50 votes),₹ 900 fee
Dr. Rameshwar Gutte,Dermatologist,"MBBS, MD - Dermatology, DVD",19 Years Experience Overall  (12 years as specialist),"Powai, Mumbai",Mumbai,95%,(190 votes),₹ 1100 fee
Dr. Rahul Siraskar,Dermatologist,"MBBS, DDVL, DNB - Dermatology, Venereology & Leprosy",14 Years Experience Overall  (6 years as specialist),"Sion, Mumbai",Mumbai,97%,(36 votes),₹ 1000 fee
Dr. Malay Mehta,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",12 Years Experience Overall  (7 years as specialist),"Vileparle West, Mumbai",Mumbai,96%,(113 votes),₹ 1000 fee
Dr. Anmol,Dermatologist,"MD - Dermatology, MBBS",5 Years Experience Overall  (3 years as specialist),"Chembur, Mumbai",Mumbai,85%,(13 votes),₹ 800 fee
Dr. Bhushan S  Bawankar,Dermatologist,"MBBS, DVD",13 Years Experience Overall  (7 years as specialist),"Matunga West, Mumbai",Mumbai,96%,(150 votes),₹ 1000 fee
Dr. Prasad Wankhede,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",15 Years Experience Overall  (8 years as specialist),"Worli, Mumbai",Mumbai,98%,(45 votes),₹ 1200 fee
Dr. Chirag Desai,Dermatologist,DDVL,13 Years Experience Overall,"Dadar East, Mumbai",Mumbai,98%,(45 votes),₹ 1000 fee
Dr. Shruti Chavan,Dermatologist,"MBBS, Diploma in Dermatology",13 Years Experience Overall  (7 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(59 votes),₹ 1200 fee
Dr. Ismail Shaikh,Dermatologist,"MD - Skin & VD, MBBS",25 Years Experience Overall  (21 years as specialist),"Colaba, Mumbai",Mumbai,92%,(12 votes),₹ 1000 fee
Dr. Nidhi Shah,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",7 Years Experience Overall  (2 years as specialist),"Marine Lines, Mumbai",Mumbai,100%,(45 votes),₹ 1250 fee
Dr. Nikita Jadhav,Dermatologist,"MD - Dermatology, MBBS",9 Years Experience Overall  (5 years as specialist),"Lal baug, Mumbai",Mumbai,88%,(26 votes),₹ 1200 fee
Dr. Simple Aher,Dermatologist,"MBBS, DVD",14 Years Experience Overall,"Andheri West, Mumbai",Mumbai,88%,(26 votes),₹ 2000 fee
Dr. Mansi Sanghvi,Dermatologist,"MBBS, DNB - Dermatology & Venereology",19 Years Experience Overall  (13 years as specialist),"Powai, Mumbai",Mumbai,97%,(99 votes),₹ 1200 fee
Dr. Shaurya Rohatgi,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",14 Years Experience Overall  (7 years as specialist),"Andheri West, Mumbai",Mumbai,96%,(248 votes),₹ 1000 fee
Dr. Deepam J. Shah,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",13 Years Experience Overall  (9 years as specialist),"Opera House, Mumbai",Mumbai,96%,(495 votes),₹ 1500 fee
Dr. Anju Bijoy Methil,Dermatologist,"MBBS, DVD, MD - Dermatology",29 Years Experience Overall  (15 years as specialist),"Andheri West, Mumbai",Mumbai,96%,(660 votes),₹ 1200 fee
Dr. Sanjay S Chopra,Dermatologist,"MBBS, DVD",12 Years Experience Overall  (11 years as specialist),"Parel, Mumbai",Mumbai,96%,(185 votes),₹ 1100 fee
Dr. Sharmila Nayak,Dermatologist,"MBBS, DVD",25 Years Experience Overall  (24 years as specialist),"Andheri West, Mumbai",Mumbai,97%,(304 votes),₹ 1500 fee
Dr. Kaleem Khan,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",14 Years Experience Overall  (12 years as specialist),"Santacruz West, Mumbai",Mumbai,97%,(70 votes),₹ 1500 fee
Dr. Sana Bhamla,Dermatologist,"MBBS, DVD",15 Years Experience Overall  (11 years as specialist),"Mumbai Central, Mumbai",Mumbai,95%,(298 votes),₹ 1500 fee
Dr. Mansi Bhatt,Dermatologist,MBBS,7 Years Experience Overall  (1 year as specialist),"Prabhadevi, Mumbai",Mumbai,95%,(298 votes),₹ 600 fee
Dr. Smriti Naswa Singh,Dermatologist,"MD - Dermatology, MBBS",14 Years Experience Overall  (9 years as specialist),"Mulund West, Mumbai",Mumbai,95%,(298 votes),₹ 1500 fee
Dr. Ashvith Shetty,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy, DNB - Dermatology & Venereology",15 Years Experience Overall  (10 years as specialist),"Powai, Mumbai",Mumbai,98%,(249 votes),₹ 1100 fee
Dr. Zeenat Bhalwani,Dermatologist,"MBBS, MD - Skin & VD",22 Years Experience Overall  (17 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(477 votes),₹ 1500 fee
Dr. Amit Gulati,Dermatologist,"MBBS, DDVL",16 Years Experience Overall  (9 years as specialist),"Malad West, Mumbai",Mumbai,99%,(69 votes),₹ 750 fee
Dr. Ravindra Dargainya,Dermatologist,"MBBS, DDV",15 Years Experience Overall,"Malad West, Mumbai",Mumbai,79%,(174 votes),₹ 700 fee
Dr. Ami Dedhia,Dermatologist,"DNB - Dermatology & Venereology, MBBS",13 Years Experience Overall  (8 years as specialist),"Khar West, Mumbai",Mumbai,100%,(50 votes),₹ 1000 fee
Dr. Gitika Sanodia,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",10 Years Experience Overall  (5 years as specialist),"Powai, Mumbai",Mumbai,100%,(15 votes),₹ 1200 fee
Dr. Sushrut Save,Dermatologist,"MBBS, DNB - Dermatology & Venereology",15 Years Experience Overall  (8 years as specialist),"Dadar, Mumbai",Mumbai,97%,(128 votes),₹ 1500 fee
Dr. Vibha Murarka,Dermatologist,"MBBS, DVD",20 Years Experience Overall  (12 years as specialist),"Girgaon, Mumbai",Mumbai,99%,(397 votes),₹ 1700 fee
Dr. Raghunandan Torsekar,Dermatologist,"MBBS, MD - Dermatology",24 Years Experience Overall,"Mulund West, Mumbai",Mumbai,99%,(397 votes),₹ 1300 fee
Dr. Radhika Kopikar,Dermatologist,"DDVL, MBBS",14 Years Experience Overall  (11 years as specialist),"Vikhroli East, Mumbai",Mumbai,97%,(355 votes),₹ 800 fee
Dr. Meghna Mour,Dermatologist,"MBBS, DVD",24 Years Experience Overall  (19 years as specialist),"Vileparle East, Mumbai",Mumbai,94%,(533 votes),₹ 1000 fee
Dr. Pratik Thacker,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",13 Years Experience Overall  (6 years as specialist),"Borivali West, Mumbai",Mumbai,97%,(34 votes),₹ 800 fee
Dr. Prachi Saraogi,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",15 Years Experience Overall  (9 years as specialist),"Malad East, Mumbai",Mumbai,99%,(238 votes),₹ 800 fee
Dr. Bindu Sthalekar,Dermatologist,"MD - Skin Diseases, DVD, MBBS",35 Years Experience Overall,"Khar West, Mumbai",Mumbai,96%,(232 votes),₹ 3000 fee
Dr. Kinjal Rambhia Gulati,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",12 Years Experience Overall  (8 years as specialist),"Malad West, Mumbai",Mumbai,96%,(28 votes),₹ 750 fee
Dr. Maxim Dmello,Dermatologist,"MBBS, DVD",36 Years Experience Overall  (33 years as specialist),"Borivali West, Mumbai",Mumbai,97%,(94 votes),₹ 850 fee
Dr. Vaidehi Saigaonkar Newaskar,Dermatologist,"MBBS, Diploma in Dermatology",13 Years Experience Overall  (6 years as specialist),"Bandra West, Mumbai",Mumbai,100%,(141 votes),₹ 1500 fee
Dr. D.G. Saple,Dermatologist,"MBBS, MD - Skin Diseases, DVD, FCPS - Dermatology & Venereology",49 Years Experience Overall  (45 years as specialist),"Mahim, Mumbai",Mumbai,89%,(224 votes),₹ 1300 fee
Dr. Ajay Nimbalkar,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",12 Years Experience Overall  (5 years as specialist),"Khar West, Mumbai",Mumbai,95%,(100 votes),₹ 1200 fee
Dr. Maithili Kamat,Dermatologist,"MBBS, MD - Skin Diseases",26 Years Experience Overall  (24 years as specialist),"Mahim, Mumbai",Mumbai,92%,(24 votes),₹ 1800 fee
Dr. Vindhya Raparla,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",9 Years Experience Overall  (5 years as specialist),"Marine Lines, Mumbai",Mumbai,100%,(59 votes),₹ 1250 fee
Dr. Nimesh Mehta,Dermatologist,"MBBS, MD - Dermatology",27 Years Experience Overall,"Mahim, Mumbai",Mumbai,89%,(19 votes),₹ 1800 fee
Dr. Shareefa Chause,Dermatologist,"MBBS, DVD",10 Years Experience Overall  (4 years as specialist),"Chembur, Mumbai",Mumbai,89%,(19 votes),₹ 1200 fee
Dr. Sneha Gupta Palvia,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",13 Years Experience Overall  (8 years as specialist),"Grant Road, Mumbai",Mumbai,100%,(14 votes),₹ 0 fee
Dr. Meeth Atawane,Dermatologist,"DNB - Dermatology, Venereology & Leprosy, MBBS",13 Years Experience Overall  (6 years as specialist),"Andheri East, Mumbai",Mumbai,100%,(211 votes),₹ 1000 fee
Dr. Priyanka Ghuge Avhad,Dermatologist,"MBBS, DNB - Dermatology & Venereology",13 Years Experience Overall  (11 years as specialist),"Sion, Mumbai",Mumbai,95%,(40 votes),₹ 800 fee
Dr. Rucha Kagne,Dermatologist,"MBBS, DDVL, FCPS - Dermatology, Venereology & Leprosy",22 Years Experience Overall  (12 years as specialist),"Mahim, Mumbai",Mumbai,99%,(208 votes),₹ 1500 fee
