Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Arvind Kumar,Pediatrician,"MBBS, MD - Pediatrics",42 Years Experience Overall  (38 years as specialist),"Shalimar Bagh, Delhi",Delhi,94%,(16 votes),₹ 1200 fee
Dr. Harpreet Kaur,Pediatrician,"MBBS, Diploma in Child Health (DCH)",16 Years Experience Overall  (12 years as specialist),"Shalimar Bagh, Delhi",Delhi,100%,(11 votes),₹ 600 fee
Dr. R N Srivastava,Pediatrician,"MBBS, Diplomate of the American Board of Paediatrics",64 Years Experience Overall  (54 years as specialist),"Sarita Vihar, Delhi",Delhi,100%,(11 votes),₹ 2500 fee
Dr. Vipul Baweja,Pediatrician,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",25 Years Experience Overall  (20 years as specialist),"Pusa Road, Delhi",Delhi,100%,(11 votes),₹ 1000 fee
Dr. Ajay Kumar Gupta,Pediatrician,"MBBS, MD - Pediatrics, DNB - Paediatrics",33 Years Experience Overall  (28 years as specialist),"Vasundhra Enclave, Delhi",Delhi,100%,(11 votes),₹ 800 fee
Dr. Siddharth Garg,Pediatrician,"MBBS, MD - Pediatrics",10 Years Experience Overall  (6 years as specialist),"Vikas Puri, Delhi",Delhi,100%,(51 votes),₹ 500 fee
Dr. Shubham Garg,Pediatrician,"MD - Pediatrics, MBBS",21 Years Experience Overall  (16 years as specialist),"Pitampura, Delhi",Delhi,100%,(51 votes),₹ 1000 fee
Dr. Shacchee Baweja,Pediatrician,"MBBS, Diploma in Child Health (DCH)",23 Years Experience Overall  (18 years as specialist),"Pusa Road, Delhi",Delhi,100%,(51 votes),₹ 1500 fee
Dr. Avneet Kaur,Pediatrician,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics, DNB - Neonatology",17 Years Experience Overall  (10 years as specialist),"Moti Nagar, Delhi",Delhi,97%,(72 votes),₹ 1200 fee
Dr. Latika Bhalla,Pediatrician,"MBBS, DNB - Paediatrics",38 Years Experience Overall  (30 years as specialist),"Karol Bagh, Delhi",Delhi,97%,(72 votes),₹ 750 fee
Dr. Ritika S Jain,Pediatrician,"MD - Pediatrics, MBBS, DNB - Paediatrics",17 Years Experience Overall  (12 years as specialist),"Mayur Vihar Ph-I, Delhi",Delhi,97%,(72 votes),₹ 1000 fee
Dr. Gajendra Kumar,Pediatrician,"MBBS, MD - Pediatrics",17 Years Experience Overall  (10 years as specialist),"Rohini Sector 22, Delhi",Delhi,100%,(11 votes),₹ 500 fee
Dr. Charu Chandwani,Pediatrician,"MBBS, MD - Pediatrics",14 Years Experience Overall  (7 years as specialist),"Rohini, Delhi",Delhi,100%,(14 votes),₹ 700 fee
Dr. Priya Gupta,Pediatrician,"MD - Pediatrics, MBBS",12 Years Experience Overall  (6 years as specialist),"Burari, Delhi",Delhi,96%,(26 votes),₹ 500 fee
Dr. Nikhil Raghave,Pediatrician,"MBBS, MD - Pediatrics",12 Years Experience Overall  (8 years as specialist),"Kalkaji, Delhi",Delhi,96%,(26 votes),₹ 1200 fee
Dr. Satvinder Kapoor,Pediatrician,"MBBS, DNB - Paediatrics",30 Years Experience Overall  (17 years as specialist),"Shalimar Bagh, Delhi",Delhi,96%,(26 votes),₹ 1000 fee
Dr. A.S. Vasudev,Pediatrician,"MBBS, Diploma in Paediatrics",45 Years Experience Overall  (40 years as specialist),"Patparganj, Delhi",Delhi,96%,(26 votes),₹ 1000 fee
Dr. Himanshi Joshi,Pediatrician,"MBBS, MD - Pediatrics",13 Years Experience Overall  (8 years as specialist),"Vasant Kunj, Delhi",Delhi,96%,(26 votes),₹ 1000 fee
Dr. Ankita Katiyar,Pediatrician,"MBBS, Diploma in Child Health (DCH)",6 Years Experience Overall  (1 year as specialist),"Malviya Nagar, Delhi",Delhi,100%,(15 votes),₹ 500 fee
Dr. Jay Kishore,Pediatrician,"MBBS, MD - Pediatrics, DNB - Neonatology",26 Years Experience Overall  (21 years as specialist),"Patparganj, Delhi",Delhi,100%,(14 votes),₹ 1000 fee
Dr. Shambhavi Seth,Pediatrician,"MBBS, DNB - Paediatrics",20 Years Experience Overall  (19 years as specialist),"Saket, Delhi",Delhi,91%,(32 votes),₹ 1500 fee
Dr. Naresh Bhatia,Pediatrician,"MBBS, MD - Pediatrics",38 Years Experience Overall  (32 years as specialist),"Patparganj, Delhi",Delhi,91%,(32 votes),₹ 1000 fee
Dr. Jatin Chhabra,Pediatrician,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",18 Years Experience Overall  (13 years as specialist),"Dwarka, Delhi",Delhi,88%,(17 votes),₹ 1100 fee
Dr. Shyam Kukreja,Pediatrician,"MBBS, Diploma in Child Health (DCH), MD - Pediatrics",30 Years Experience Overall,"Patparganj, Delhi",Delhi,88%,(17 votes),₹ 1500 fee
Dr. Tilak Raj Dangwal,Pediatrician,"MBBS, MD - Pediatrics",27 Years Experience Overall  (24 years as specialist),"Patparganj, Delhi",Delhi,73%,(15 votes),₹ 500 fee
Dr. Sharat Varma,Pediatrician,"MBBS, DNB - Pediatrics, PhD - Paediatric, Fellowship in Gastroenterology",17 Years Experience Overall  (12 years as specialist),"Patparganj, Delhi",Delhi,73%,(15 votes),₹ 1000 fee
Dr. Vinay Kumar Aggarwal,Pediatrician,"MBBS, Diploma in Child Health (DCH)",40 Years Experience Overall,"Saket, Delhi",Delhi,73%,(15 votes),₹ 2000 fee
Dr. Subhash Agarwal,Pediatrician,"MBBS, MD - Pediatrics",51 Years Experience Overall  (46 years as specialist),"Punjabi Bagh, Delhi",Delhi,73%,(15 votes),₹ 1500 fee
Dr. Vyom Aggarwal,Pediatrician,"MBBS, MD - Pediatrics, DNB - Pediatrics, FRCPCH",29 Years Experience Overall  (28 years as specialist),"Shalimar Bagh, Delhi",Delhi,68%,(22 votes),₹ 800 fee
Dr. Ganesh Jevalikar,Pediatrician,"MBBS, MD - Pediatrics, DNB - Paediatrics",20 Years Experience Overall  (17 years as specialist),"Saket, Delhi",Delhi,68%,(22 votes),₹ 1400 fee
Dr. Rajiv Uttam,Pediatrician,"MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)",37 Years Experience Overall  (29 years as specialist),"Patparganj, Delhi",Delhi,68%,(22 votes),₹ 1500 fee
Dr. Manpreet Sethi,Pediatrician,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",8 Years Experience Overall,"Patparganj, Delhi",Delhi,68%,(22 votes),₹ 1000 fee
Dr. Madhur Gupta,Pediatrician,"MD - Pediatrics, MBBS",12 Years Experience Overall  (7 years as specialist),"Patparganj, Delhi",Delhi,68%,(22 votes),₹ 500 fee
Dr. Sumitra Meena,Pediatrician,"MBBS, MD - Pediatrics",10 Years Experience Overall  (4 years as specialist),"Safdarjung Enclave, Delhi",Delhi,68%,(22 votes),₹ 800 fee
Dr. Meera Sundharam,Pediatrician,"MBBS, MD - Pediatrics",32 Years Experience Overall,"Shalimar Bagh, Delhi",Delhi,68%,(22 votes),₹ 1000 fee
Dr. Udit Rohatagi,Pediatrician,"MBBS, MD - Pediatrics",27 Years Experience Overall  (22 years as specialist),"Patparganj, Delhi",Delhi,68%,(22 votes),₹ 700 fee
Dr. Arvind Taneja,Pediatrician,"MBBS, MD - Pediatrics, Diplomate of the American Board of Paediatrics",53 Years Experience Overall  (48 years as specialist),"Saket, Delhi",Delhi,68%,(22 votes),₹ 2000 fee
Dr. Anju Virmani,Pediatrician,"MBBS, MD - Pediatrics",37 Years Experience Overall,"Saket, Delhi",Delhi,68%,(22 votes),₹ 2000 fee
Dr. Manbir Singh Sarna,Pediatrician,"MBBS, MD - Pediatrics",40 Years Experience Overall  (36 years as specialist),"Shalimar Bagh, Delhi",Delhi,68%,(22 votes),₹ 1000 fee
Dr. Rinky Tandon,Pediatrician,"MBBS, DNB - Paediatrics",10 Years Experience Overall  (9 years as specialist),"Saket, Delhi",Delhi,68%,(22 votes),₹ 1200 fee
Dr. Tapisha Gupta,Pediatrician,"MBBS, MD - Pediatrics",30 Years Experience Overall  (24 years as specialist),"Patparganj, Delhi",Delhi,68%,(22 votes),₹ 800 fee
Dr. Manisha Mehta,Pediatrician,"MBBS, MD - Pediatrics, DNB - Neonatology",16 Years Experience Overall  (11 years as specialist),"Punjabi Bagh, Delhi",Delhi,68%,(22 votes),₹ 1000 fee
Dr. Nandini Choudhary Hazarika,Pediatrician,"MBBS, MD - Pediatrics",23 Years Experience Overall  (22 years as specialist),"Malviya Nagar, Delhi",Delhi,68%,(22 votes),₹ 1400 fee
Dr. Vilas Kulkarni,Pediatrician,"MD - Pediatrics, MBBS",53 Years Experience Overall  (42 years as specialist),"Andheri West, Mumbai",Mumbai,97%,(100 votes),₹ 1000 fee
Dr. Yuvaraja S Shetty,Pediatrician,"MBBS, MD - Pediatrics",18 Years Experience Overall  (10 years as specialist),"Mulund West, Mumbai",Mumbai,99%,(494 votes),₹ 1000 fee
Dr. Deepti Chawla,Pediatrician,"MBBS, MD - Pediatrics",13 Years Experience Overall  (7 years as specialist),"Malad, Mumbai",Mumbai,100%,(22 votes),₹ 800 fee
Dr. Abhinav Tiwari,Pediatrician,"MBBS, Diploma in Child Health (DCH)",12 Years Experience Overall  (9 years as specialist),"Powai, Mumbai",Mumbai,99%,(143 votes),₹ 800 fee
Dr. Yogesh P Mehta,Pediatrician,MD - Pediatrics,38 Years Experience Overall,"Ghatkopar West, Mumbai",Mumbai,99%,(97 votes),₹ 1000 fee
Dr. Punit Vinod Garg,Pediatrician,"MD - Pediatrics, MBBS",9 Years Experience Overall  (3 years as specialist),"Malad West, Mumbai",Mumbai,99%,(97 votes),₹ 800 fee
Dr. Rahul Shukla,Pediatrician,"MD - Pediatrics, MBBS",10 Years Experience Overall  (6 years as specialist),"Mira Road, Mumbai",Mumbai,100%,(25 votes),₹ 800 fee
Dr. Rajashri Shanbhag,Pediatrician,"MBBS, Diploma in Child Health (DCH)",27 Years Experience Overall  (23 years as specialist),"Jogeshwari East, Mumbai",Mumbai,100%,(13 votes),₹ 800 fee
Dr. Bhupendra S Avasthi,Pediatrician,"MBBS, MD - Pediatrics, DNB - Paediatrics",43 Years Experience Overall  (40 years as specialist),"Santacruz West, Mumbai",Mumbai,92%,(26 votes),₹ 2000 fee
Dr. Jesal Seth,Pediatrician,"MBBS, MD - Pediatrics",24 Years Experience Overall  (18 years as specialist),"Mulund West, Mumbai",Mumbai,92%,(26 votes),₹ 1300 fee
Dr. Sameer Sadawarte,Pediatrician,"MBBS, Diploma in Child Health (DCH)",23 Years Experience Overall  (17 years as specialist),"Mulund West, Mumbai",Mumbai,92%,(26 votes),₹ 1300 fee
Dr. Sanjeev Ahuja,Pediatrician,"MBBS, MD - Pediatrics, Diploma in Child Health (DCH)",27 Years Experience Overall  (23 years as specialist),"Powai, Mumbai",Mumbai,86%,(49 votes),₹ 1100 fee
Dr. Shobha Sharma,Pediatrician,"MBBS, MD - Pediatrics, Diploma in Child Health (DCH)",44 Years Experience Overall  (40 years as specialist),"Santacruz West, Mumbai",Mumbai,86%,(49 votes),₹ 1500 fee
Dr. Manoj S Thamke,Pediatrician,"MBBS, MD - Pediatrics",21 Years Experience Overall  (17 years as specialist),"Mulund East, Mumbai",Mumbai,100%,(95 votes),₹ 700 fee
Dr. Zinal,Pediatrician,"MBBS, Diploma in Child Health (DCH)",25 Years Experience Overall  (21 years as specialist),"Andheri West, Mumbai",Mumbai,98%,(44 votes),₹ 2000 fee
Dr. Shilpa Nayak,Pediatrician,"Diploma in Child Health (DCH), MBBS",20 Years Experience Overall  (17 years as specialist),"Andheri West, Mumbai",Mumbai,98%,(377 votes),₹ 1500 fee
Dr. Sonal S. Saste,Pediatrician,"MBBS, DNB - Paediatrics, Diploma in Child Health (DCH)",15 Years Experience Overall  (14 years as specialist),"Santacruz West, Mumbai",Mumbai,87%,(23 votes),₹ 2200 fee
Dr. Vaidehi Dande,Pediatrician,"MBBS, MD - Pediatrics",19 Years Experience Overall  (12 years as specialist),"Prabhadevi, Mumbai",Mumbai,87%,(23 votes),₹ 1200 fee
Dr. Alpa Shah,Pediatrician,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",28 Years Experience Overall  (25 years as specialist),"Govandi, Mumbai",Mumbai,94%,(134 votes),₹ 1000 fee
Dr. Abnish Kumar,Pediatrician,MD - Pediatrics,9 Years Experience Overall  (7 years as specialist),"Wadala, Mumbai",Mumbai,94%,(134 votes),₹ 1000 fee
Dr. Rajasree S,Pediatrician,"Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), MBBS",16 Years Experience Overall  (3 years as specialist),"Santacruz West, Mumbai",Mumbai,94%,(134 votes),₹ 1500 fee
Dr. Saurabh Gandhi,Pediatrician,"MBBS, Diploma in Child Health (DCH)",8 Years Experience Overall  (7 years as specialist),"Santacruz West, Mumbai",Mumbai,94%,(134 votes),₹ 1200 fee
Dr. Pratichi Kadam,Pediatrician,"MBBS, MD - Pediatrics",11 Years Experience Overall  (10 years as specialist),"Santacruz West, Mumbai",Mumbai,94%,(134 votes),₹ 1500 fee
Dr. Pallavi Deshmukh Gaikwad,Pediatrician,"Diploma in Child Health (DCH), MBBS",13 Years Experience Overall,"Kandivali East, Mumbai",Mumbai,94%,(134 votes),₹ 700 fee
Dr. Mili S. Joshi,Pediatrician,"MBBS, Diploma in Child Health (DCH)",26 Years Experience Overall  (21 years as specialist),"Santacruz East, Mumbai",Mumbai,97%,(112 votes),₹ 1000 fee
Dr. Indu Khosla,Pediatrician,"MBBS, Diploma in Child Health (DCH), MD - Pediatrics",33 Years Experience Overall,"Malad West, Mumbai",Mumbai,99%,(158 votes),₹ 1000 fee
Dr. Neha Agarwal,Pediatrician,"MBBS, DNB - Paediatrics",15 Years Experience Overall  (11 years as specialist),"Kandivali East, Mumbai",Mumbai,100%,(15 votes),₹ 600 fee
Dr. Tanushri Mukherjee,Pediatrician,"MBBS, DNB - Paediatrics, Fellowship in Neonatology",17 Years Experience Overall  (9 years as specialist),"Malad West, Mumbai",Mumbai,91%,(34 votes),₹ 1000 fee
Dr. Vipul Mehrotra,Pediatrician,"MBBS, Diploma in Child Health (DCH),  FCPS - Child Health",29 Years Experience Overall  (25 years as specialist),"Andheri East, Mumbai",Mumbai,98%,(1755 votes),₹ 1500 fee
Dr. Smita Sachin Khaire,Pediatrician,"MBBS, Diploma in Child Health (DCH)",24 Years Experience Overall  (19 years as specialist),"Dahisar East, Mumbai",Mumbai,98%,(53 votes),₹ 500 fee
Dr. Mona Gajre,Pediatrician,"MBBS, MD - Pediatrics, Diploma in Child Health (DCH)",27 Years Experience Overall  (24 years as specialist),"Powai, Mumbai",Mumbai,98%,(53 votes),₹ 1600 fee
Dr. Prakash Vasant Vaidya,Pediatrician,"MBBS, MD - Pediatrics",43 Years Experience Overall  (40 years as specialist),"Mulund West, Mumbai",Mumbai,92%,(12 votes),₹ 1300 fee
Dr. Sanjeev Parikh,Pediatrician,"MBBS, MD - Pediatrics",38 Years Experience Overall  (32 years as specialist),"Ghatkopar East, Mumbai",Mumbai,98%,(102 votes),₹ 900 fee
Dr. Vishal Parmar,Pediatrician,"Diploma in Child Health (DCH), MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)",13 Years Experience Overall  (11 years as specialist),"Mira Road, Mumbai",Mumbai,98%,(102 votes),₹ 900 fee
Dr. Lokesh Banodkar,Pediatrician,"MBBS, MD - Pediatrics",24 Years Experience Overall  (20 years as specialist),"Ghatkopar East, Mumbai",Mumbai,98%,(102 votes),₹ 1000 fee
Dr. Shaivali Joshi,Pediatrician,"DNB - Pediatrics, Diploma in Child Health (DCH), MD - Pediatrics, FCPS - Child Health",26 Years Experience Overall,"Matunga West, Mumbai",Mumbai,98%,(102 votes),₹ 1500 fee
Dr. Rajen H Doshi,Pediatrician,"MBBS, MD - Pediatrics",34 Years Experience Overall  (30 years as specialist),"Mulund West, Mumbai",Mumbai,61%,(18 votes),₹ 1300 fee
Dr. Udani Amish,Pediatrician,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics, MD - Pediatrics",20 Years Experience Overall  (16 years as specialist),"Malad West, Mumbai",Mumbai,61%,(18 votes),₹ 1250 fee
Dr. Shruti Avinash Bajaj,Pediatrician,"MD - Pediatrics, MBBS",15 Years Experience Overall  (9 years as specialist),"Malad West, Mumbai",Mumbai,61%,(18 votes),₹ 2500 fee
Dr. Sanjaykumar Yadav,Pediatrician,"Diploma in Child Health (DCH), MBBS, DNB - Pediatrics",16 Years Experience Overall  (7 years as specialist),"Jogeshwari East, Mumbai",Mumbai,61%,(18 votes),₹ 500 fee
Dr. Piyush Sureshkumar Shah,Pediatrician,"MBBS, Diploma in Child Health (DCH)",18 Years Experience Overall  (13 years as specialist),"Malad West, Mumbai",Mumbai,98%,(246 votes),₹ 1000 fee
Dr. Badshah Khan,Pediatrician,"MD - Physician, Diploma in Child Health (DCH)",21 Years Experience Overall  (12 years as specialist),"Mira Road, Mumbai",Mumbai,98%,(246 votes),₹ 900 fee
Dr. Aditi Birje,Pediatrician,"MBBS, MD - Pediatrics",8 Years Experience Overall  (2 years as specialist),"Borivali, Mumbai",Mumbai,100%,(23 votes),₹ 800 fee
Dr. Neil Castellino,Pediatrician,"MBBS, MD - Pediatrics",14 Years Experience Overall  (11 years as specialist),"Santacruz West, Mumbai",Mumbai,100%,(23 votes),₹ 1200 fee
Dr. Neeta Naik,Pediatrician,"MBBS, MD - Pediatrics, Diploma in Child Health (DCH), DNB - Paediatrics",32 Years Experience Overall,"Kurla, Mumbai",Mumbai,100%,(23 votes),₹ 1500 fee
Dr. Nandkishor S. Kabra,Pediatrician,"MBBS, DM - Neonatology, MD - Pediatrics",25 Years Experience Overall  (24 years as specialist),"Santacruz West, Mumbai",Mumbai,100%,(23 votes),₹ 1500 fee
Dr. Vishal Baldua,Pediatrician,"MBBS, MD - Pediatrics, Diploma in Child Health (DCH), FCCM",22 Years Experience Overall  (16 years as specialist),"Goregaon East, Mumbai",Mumbai,98%,(133 votes),₹ 800 fee
Dr. Sujata Chitnis,Pediatrician,"MBBS, MD - Pediatrics",42 Years Experience Overall  (37 years as specialist),"Vileparle East, Mumbai",Mumbai,100%,(33 votes),₹ 1000 fee
Dr. Ankit Gupta,Pediatrician,"MBBS, MD - Pediatrics",15 Years Experience Overall  (6 years as specialist),"Mira Road, Mumbai",Mumbai,100%,(33 votes),₹ 1000 fee
Dr. Bijal Pradip,Pediatrician,"MBBS, MD - Pediatrics",27 Years Experience Overall  (23 years as specialist),"Powai, Mumbai",Mumbai,75%,(12 votes),₹ 1300 fee
Dr. Disha Bhanushali,Pediatrician,"MBBS, Diploma in Child Health (DCH)",7 Years Experience Overall  (2 years as specialist),"Mulund West, Mumbai",Mumbai,75%,(12 votes),₹ 1000 fee
Dr. Shivkumar G. Lalwani,Pediatrician,"MBBS, MD - Pediatrics, Diploma in Child Health (DCH), DNB - Paediatrics, Fellowship in Neonatology",30 Years Experience Overall  (26 years as specialist),"Powai, Mumbai",Mumbai,75%,(12 votes),₹ 1000 fee
Dr. Vinay H Joshi,Pediatrician,"MBBS, MD - Pediatrics",26 Years Experience Overall  (24 years as specialist),"Malad West, Mumbai",Mumbai,75%,(12 votes),₹ 1000 fee
Dr. Ruchi Parikh,Pediatrician,"MBBS, DNB - Paediatrics",11 Years Experience Overall,"Santacruz West, Mumbai",Mumbai,75%,(12 votes),₹ 1700 fee
Dr. Shivani Sanghavi,Pediatrician,"MBBS, MD - Pediatrics",11 Years Experience Overall  (6 years as specialist),"Ghatkopar West, Mumbai",Mumbai,75%,(12 votes),₹ 800 fee
Dr. Avi Sanghavi,Pediatrician,"MBBS, MD - Pediatrics, Fellowship in Neonatology",10 Years Experience Overall  (6 years as specialist),"Ghatkopar West, Mumbai",Mumbai,75%,(12 votes),₹ 800 fee
Dr. Anupama M Gupta,Pediatrician,"MBBS, MD - Pediatrics",13 Years Experience Overall  (8 years as specialist),"Chembur, Mumbai",Mumbai,100%,(58 votes),₹ 1000 fee
Dr. Alka Parekh,Pediatrician,"MBBS, MD - Pediatrics",38 Years Experience Overall  (33 years as specialist),"Vikhroli, Mumbai",Mumbai,100%,(58 votes),₹ 900 fee
Dr. Rashi Aryan,Pediatrician,"MBBS, MD - Pediatrics",11 Years Experience Overall  (8 years as specialist),"Powai, Mumbai",Mumbai,100%,(58 votes),₹ 1200 fee
Dr. Priyanka Parikh,Pediatrician,"MBBS, MD - Pediatrics, DNB - Paediatrics",26 Years Experience Overall  (20 years as specialist),"Malad West, Mumbai",Mumbai,100%,(58 votes),₹ 2500 fee
Dr. Bhavesh Doshi,Pediatrician,"MS - Paediatrics Surgery, MBBS",14 Years Experience Overall  (5 years as specialist),"Malad West, Mumbai",Mumbai,100%,(58 votes),₹ 1100 fee
Dr. Neha Pandey,Pediatrician,"MBBS, MD - Pediatrics",8 Years Experience Overall  (3 years as specialist),"Malad West, Mumbai",Mumbai,100%,(58 votes),₹ 800 fee
Dr. Baijul Desai,Pediatrician,"DNB - Paediatrics, MBBS",9 Years Experience Overall  (5 years as specialist),"Ghatkopar West, Mumbai",Mumbai,100%,(58 votes),₹ 800 fee
Dr. Samantha Castellino,Pediatrician,"MBBS, MD - Pediatrics",13 Years Experience Overall  (12 years as specialist),"Andheri East, Mumbai",Mumbai,99%,(116 votes),₹ 900 fee
Dr. Kamlesh Haria,Pediatrician,"MBBS, MD - Pediatrics",23 Years Experience Overall,"Mahim, Mumbai",Mumbai,99%,(116 votes),₹ 1300 fee
Dr. Prajna Purushottam Shriyan,Pediatrician,"MBBS, Diploma in Child Health (DCH)",14 Years Experience Overall  (6 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(116 votes),₹ 800 fee
Dr. Prashant Abusaria,Pediatrician,"MBBS, MD - Pediatrics",7 Years Experience Overall  (3 years as specialist),"Powai, Mumbai",Mumbai,99%,(116 votes),₹ 1000 fee
Dr. Patel Rajul Apurva,Pediatrician,"MBBS, DNB - Paediatrics",31 Years Experience Overall  (23 years as specialist),"Santacruz East, Mumbai",Mumbai,99%,(116 votes),₹ 1000 fee
Dr. Aditi Dharap,Pediatrician,"MD - Pediatrics, MBBS",8 Years Experience Overall  (4 years as specialist),"Mahim, Mumbai",Mumbai,99%,(116 votes),₹ 850 fee
Dr. Deepak K. Jaybhaye,Pediatrician,"MBBS, MD - Pediatrics",10 Years Experience Overall  (2 years as specialist),"Bhandup West, Mumbai",Mumbai,99%,(116 votes),₹ 500 fee
Dr. Amruta Landge,Pediatrician,"MBBS, MD - Pediatrics",12 Years Experience Overall  (11 years as specialist),"Chembur, Mumbai",Mumbai,99%,(116 votes),₹ 1000 fee
